"NODE_ID","NODE_TYPE","LOCATION_TYPE","LOCATED_MIDPOINT","COMPLEX_INT_NO","AMG_X","AMG_Y","ROAD_NAME_1","ROAD_TYPE_1","ROAD_DESC_1","ROAD_ROUTE_1","ROAD_NAME_2","ROAD_TYPE_2","ROAD_DESC_2","ROAD_NAME_3","ROAD_TYPE_3","ROAD_DESC_3","DISTANCE_LOCATION","DIRECTION_LOCATION","NEAREST_KM_POST","OFF_ROAD_LOCATION","DIRECTORY","EDITION","PAGE","GRID_REFERENCE_X","GRID_REFERENCE_Y","LGA_NAME","REGION_NAME","UNKNOWN"
57663,"I","I","N",0,439967.181194359,5771540.27662231,"SOUTH VALLEY","ROAD","",5942,"BURDEKIN","ROAD","","","","",,"",,"","MEL","ED35","465","B","2","GEELONG","SOUTH WESTERN REGION",0
57672,"I","I","N",0,502370.07207079,5764549.46031748,"MORNINGTON-DROMANA","ROAD","",5756,"SHANNS","AVENUE","","","","",,"",,"","MEL","ED35","145","B","7","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
57688,"I","I","N",0,497113.707230973,5754278.38355347,"BOUNDARY","ROAD","",113215,"HILLVIEW QUARRY","DRIVE","","","","",,"",,"","MEL","ED35","159","J","8","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
57712,"I","I","N",0,249881.372910412,5931905.30837755,"HORSHAM-KALKEE","ROAD","",5273,"HENRY","STREET","","","","",,"",,"","VCD","ED7","544","G","4","HORSHAM","WESTERN REGION",0
57739,"I","I","N",8445,497270.717603697,5816672.04318678,"LYGON","STREET","",170602,"MARY","STREET","","","","",,"",,"","MEL","ED35","29","J","11","YARRA","METROPOLITAN NORTH WEST REGION",0
57741,"I","I","N",8482,499220.134734161,5815828.74535649,"HEIDELBERG","ROAD","(R-SERVICE-RD)",5812,"TURNBULL","STREET","","","","",,"",,"","MEL","ED35","2C","H","1","YARRA","METROPOLITAN NORTH WEST REGION",0
57736,"I","I","N",0,496044.113936329,5818563.32067535,"FORD","STREET","",141226,"HOPE","STREET","","","","",,"",,"","MEL","ED35","29","F","6","MORELAND","METROPOLITAN NORTH WEST REGION",0
57746,"I","I","N",0,492714.801846015,5821856.497214,"NAPIER","STREET","",183411,"ROLAND","AVENUE","","","","",,"",,"","MEL","ED35","16","H","10","MOONEE VALLEY","METROPOLITAN NORTH WEST REGION",0
57757,"I","I","N",0,493830.008011678,5810048.11165745,"BEACH","STREET","",108540,"SWALLOW","STREET","","","","",,"",,"","MEL","ED35","56","K","3","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
57758,"I","I","N",0,475199.490829627,5808535.88039809,"DOUBELL","BOULEVARD","",132825,"THEILE","COURT","","","","",,"",,"","MEL","ED35","203","C","7","WYNDHAM","METROPOLITAN NORTH WEST REGION",0
57766,"I","I","N",0,516533.339851368,5799183.69959376,"ASCOT","DRIVE","",104632,"BROWNS","ROAD","","","","",,"",,"","MEL","ED35","80","J","6","DANDENONG","METROPOLITAN SOUTH EAST REGION",0
57768,"I","I","N",0,594962.841930505,5771341.49411123,"FACTORY","ROAD","",138418,"NORTH CANAL","ROAD","","","","",,"",,"","VCD","ED7","97","C","4","BAW BAW","EASTERN REGION",0
57777,"I","I","N",0,495315.221109564,5810332.68818919,"PICKLES","STREET","",192646,"SPRING","STREET","","","","",,"",,"","MEL","ED35","2J","H","4","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
57779,"I","I","N",5314,503570.040539987,5811228.62421825,"RIVERSDALE","ROAD","",5292,"HUNTER","STREET","","","","",,"",,"","MEL","ED35","45","E","12","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
57785,"I","I","N",0,537207.040462103,5970324.50870926,"FOX","COURT","",141737,"HEYSEN","AVENUE","","","","",,"",,"","VCD","ED7","673","R","12","SHEPPARTON","NORTH EASTERN REGION",0
57787,"I","I","N",0,488231.518962419,5822287.3131786,"ASCOT VALE-KEILOR","ROAD","",5864,"WINGARA","AVENUE","","","","",,"",,"","MEL","ED35","15","F","9","MOONEE VALLEY","METROPOLITAN NORTH WEST REGION",0
57789,"I","I","N",0,516204.265948125,5795170.79436145,"CHANDLER","ROAD","",5169,"HANNA","STREET","","","","",,"",,"","MEL","ED35","89","H","4","DANDENONG","METROPOLITAN SOUTH EAST REGION",0
57791,"I","I","N",0,503925.733901721,5806687.33809,"BEAVER","STREET","",108819,"GEORGE","STREET","","","","",,"",,"","MEL","ED35","59","F","11","STONNINGTON","METROPOLITAN SOUTH EAST REGION",0
57793,"I","I","N",0,440229.799601837,5777497.53313868,"FYANSFORD-CORIO","ROAD","",5881,"BAKEWELL","STREET","","","","",,"",,"","MEL","ED35","441","C","11","GEELONG","SOUTH WESTERN REGION",0
57795,"I","I","N",0,508408.603326319,5805908.58935282,"MARGOT","STREET","",173015,"NIOKA","STREET","","","","",,"",,"","MEL","ED35","69","H","1","MONASH","METROPOLITAN SOUTH EAST REGION",0
57798,"I","I","N",0,514551.969805648,5813065.82096564,"ALMER","AVENUE","",102341,"ESDALE","STREET","","","","",,"",,"","MEL","ED35","48","D","8","WHITEHORSE","METROPOLITAN SOUTH EAST REGION",0
57809,"I","I","N",0,504634.977881686,5827706.88063114,"BOTANICA","BOULEVARD","",113025,"BRAMBLE","CRESCENT","","","","",,"",,"","MEL","ED35","9","H","8","WHITTLESEA","METROPOLITAN NORTH WEST REGION",0
57813,"I","I","N",0,495533.591525795,5817515.92617998,"MILLWARD","STREET","",178915,"UNION","STREET","","","","",,"",,"","MEL","ED35","29","E","9","MORELAND","METROPOLITAN NORTH WEST REGION",0
57816,"I","I","N",0,503075.600405235,5808695.77967825,"MALVERN","ROAD","",5699,"GLENVIEW","AVENUE","","","","",,"",,"","MEL","ED35","59","D","6","STONNINGTON","METROPOLITAN SOUTH EAST REGION",0
57821,"I","I","N",8627,485878.008505927,5812393.6711357,"PRINCES","HIGHWAY WEST","",2500,"CYPRESS","AVENUE","","","","",,"",,"","MEL","ED35","40","K","9","BRIMBANK","METROPOLITAN NORTH WEST REGION",0
57829,"I","I","N",0,430386.753386738,5895149.61944093,"APPEL","STREET","",103699,"WHEELER","STREET","","","","",,"",,"","VCD","ED7","628","G","8","MOUNT ALEXANDER","NORTHERN REGION",0
57833,"I","I","N",0,496294.755561648,5809171.34103374,"RICHARDSON","STREET","",198701,"WRIGHT","STREET","","","","",,"",,"","MEL","ED35","2K","C","10","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
57866,"I","I","N",0,498518.705145351,5807804.16778048,"NEPEAN","HIGHWAY","",2660,"ALMA","ROAD","","","","",,"",,"","MEL","ED35","2P","D","5","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
57867,"I","I","N",0,440551.310013745,5929067.1206543,"MCIVOR","HIGHWAY","",2770,"ATLAS","ROAD","","","","",,"",,"","VCD","ED7","608","H","7","BENDIGO","NORTHERN REGION",0
57887,"I","I","N",0,496819.618648754,5811939.59113736,"KAVANAGH","STREET","",160940,"SOUTHBANK","BOULEVARD","","","","",,"",,"","MEL","ED35","2F","F","8","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
57892,"I","I","N",0,497683.861609927,5755879.17757254,"BITTERN-DROMANA","ROAD","",5754,"MORNINGTON-DROMANA","ROAD","","","","",,"",,"","MEL","ED35","159","K","4","MORNINGTON PENINSULA","METROPOLITAN SOUTH EAST REGION",0
57893,"I","I","N",0,514333.612605839,5816983.62848637,"BLACKBURN","ROAD","",5307,"ANDERSONS CREEK","ROAD","","","","",,"",,"","MEL","ED35","34","C","10","MANNINGHAM","METROPOLITAN SOUTH EAST REGION",0
57908,"I","I","N",0,496248.289235251,5809961.46054853,"FERRARS","STREET","",5130,"MADDEN","STREET","","","","",,"",,"","MEL","ED35","2K","C","6","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
57909,"I","I","N",0,491701.931411145,5818075.84151958,"ARGYLE","STREET","",104112,"EGLINTON","STREET","","","","",,"",,"","MEL","ED35","28","E","7","MOONEE VALLEY","METROPOLITAN NORTH WEST REGION",0
57915,"I","I","N",0,500812.326002633,5819456.71785261,"COLLINS","STREET","",125024,"NEWCASTLE","STREET","","","","",,"",,"","MEL","ED35","30","H","4","DAREBIN","METROPOLITAN NORTH WEST REGION",0
57918,"I","I","N",5564,504075.984051641,5805846.48516197,"PRINCES","HIGHWAY EAST","",2510,"BURKE","ROAD","","","","",,"",,"","MEL","ED35","68","G","1","STONNINGTON","METROPOLITAN SOUTH EAST REGION",0
57916,"I","I","N",0,500950.207246778,5800665.44656947,"BAIRD","STREET","",106127,"GARDEN","AVENUE","","","","",,"",,"","MEL","ED35","76","J","2","BAYSIDE","METROPOLITAN SOUTH EAST REGION",0
57948,"I","I","N",0,493612.776554288,5815386.70306353,"MCCONNELL","STREET","",175123,"MCMEIKAN","STREET","","","","",,"",,"","MEL","ED35","2T","J","4","MELBOURNE","METROPOLITAN NORTH WEST REGION",0
57959,"I","I","N",0,475528.649302587,5837877.56130839,"BELLEVIEW","DRIVE","",109417,"BLUEGUM","WAY","","","","",,"",,"","MEL","ED35","382","D","7","HUME","METROPOLITAN NORTH WEST REGION",0
57990,"I","I","N",0,490082.715000374,5814332.2947885,"BUCKINGHAM","STREET","",116062,"CROSS","STREET","","","","",,"",,"","MEL","ED35","2S","A","9","MARIBYRNONG","METROPOLITAN NORTH WEST REGION",0
57995,"I","I","N",0,445368.074135071,5920627.61763028,"AXE CREEK","ROAD","",105625,"PATONS","ROAD","","","","",,"",,"","VCD","ED7","615","S","12","BENDIGO","NORTHERN REGION",0
58002,"I","I","N",0,499502.591837314,5801568.45532921,"MALE","STREET","",172096,"WELL","STREET","","","","",,"",,"","MEL","ED35","67","E","12","BAYSIDE","METROPOLITAN SOUTH EAST REGION",0
58011,"I","I","N",0,396562.301556304,5836950.17131398,"BONSHAW","DRIVE","",112634,"WEBSTER","DRIVE","","","","",,"",,"","VCD","ED7","571","T","3","BALLARAT","WESTERN REGION",0
58006,"I","I","N",0,506175.451283503,5808277.054742,"BROWNELL","ROAD","",115557,"FLOWERDALE","ROAD","","","","",,"",,"","MEL","ED35","60","B","8","BOROONDARA","METROPOLITAN SOUTH EAST REGION",0
58027,"I","I","N",0,499664.479787748,5814410.00254231,"NICHOLSON","STREET","",184765,"STAFFORD","STREET","","","","",,"",,"","MEL","ED35","2C","K","8","YARRA","METROPOLITAN NORTH WEST REGION",0
58034,"I","I","N",8570,499193.61766384,5813976.78566484,"HODDLE","HIGHWAY","",2080,"HODDLE","HIGHWAY","(F-SERVICE-RD)","","","",,"",,"","MEL","ED35","2C","H","10","YARRA","METROPOLITAN NORTH WEST REGION",0
58035,"I","I","N",0,535728.472549813,5968168.77043139,"GANAWAY","CRESCENT","",143081,"KIALLA LAKES","DRIVE","","","","",,"",,"","VCD","ED7","675","O","5","SHEPPARTON","NORTH EASTERN REGION",0
58038,"I","I","N",0,441066.510888146,5925846.68487633,"BENDIGO-REDESDALE","ROAD","",5175,"SAXBY","DRIVE","","","","",,"",,"","VCD","ED7","614","K","2","BENDIGO","NORTHERN REGION",0
58039,"I","I","N",0,508087.719473734,5835265.42398284,"MAIN WHITTLESEA","ROAD","",5814,"WATERVIEW","DRIVE","","","","",,"",,"","MEL","ED35","183","G","1","WHITTLESEA","METROPOLITAN NORTH WEST REGION",0
58058,"I","I","N",8696,496395.42393986,5810569.08878103,"PARK","STREET","",190100,"PERRINS","STREET","","","","",,"",,"","MEL","ED35","2K","D","3","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
58051,"I","I","N",0,439077.956171833,5933078.89437249,"BORLEY","LANE","",112868,"ROSS","STREET","","","","",,"",,"","VCD","ED7","604","E","11","BENDIGO","NORTHERN REGION",0
58062,"I","I","N",0,522710.676216144,5793904.5140154,"JOHN EDGCUMBE","WAY","",159305,"OXLEY","WAY","","","","",,"",,";;1;;","MEL","ED35","91","D","7","CASEY","METROPOLITAN SOUTH EAST REGION",0
58063,"I","I","N",0,499805.295502211,5807590.35727504,"ALMA","ROAD","",102308,"BOONDARA","GROVE","","","","",,"",,"","MEL","ED35","58","F","9","PORT PHILLIP","METROPOLITAN NORTH WEST REGION",0
58070,"I","I","N",0,470512.180976209,5803171.4509771,"DIXON","AVENUE","",132045,"SALISBURY","STREET","","","","",,"",,"","MEL","ED35","206","A","8","WYNDHAM","METROPOLITAN NORTH WEST REGION",0
58073,"I","I","N",0,368784.23142808,6084321.34456228,"NALDER","DRIVE","",183285,"WERRILL","STREET","","","","",,"",,"","VCD","ED7","586","H","8","SWAN HILL","NORTHERN REGION",0
58082,"I","I","N",0,441171.533747615,5924133.72185604,"GUYS HILL","ROAD","",148895,"TANNERY","LANE","","","","",,"",,"","VCD","ED7","614","K","5","BENDIGO","NORTHERN REGION",0
58083,"I","I","N",0,497906.019211187,5814804.4611435,"ARGYLE","STREET","",104117,"FITZROY","STREET","","","","",,"",,"","MEL","ED35","2C","A","6","YARRA","METROPOLITAN NORTH WEST REGION",0
58087,"I","I","N",0,516669.969423144,5797970.12318829,"JUSTIN","DRIVE","",160230,"LOWER TERRACE","CRESCENT","","","","",,"",,"","MEL","ED35","80","J","9","DANDENONG","METROPOLITAN SOUTH EAST REGION",0
58096,"I","I","N",0,228632.124830206,6213615.97757818,"CALDER","HIGHWAY","",2530,"RANFURLY","WAY","","","","",,"",,"","VCD","ED7","537","N","10","MILDURA","WESTERN REGION",0
58112,"I","I","N",0,237651.939219071,6212267.08334347,"NINTH","STREET","",185038,"WALNUT","AVENUE","","","","",,"",,"","VCD","ED7","535","O","4","MILDURA","WESTERN REGION",0
58262,"I","I","N",0,368728.527871851,6086909.19340018,"BEVERIDGE","STREET","",110497,"PRITCHARD","STREET","","","","",,"",,"","VCD","ED7","586","H","3","SWAN HILL","NORTHERN REGION",0
58397,"I","I","N",0,559427.610187333,6021337.46860385,"MURRAY VALLEY","HIGHWAY","",2570,"CAMPBELL","ROAD","","","","",,"",,"","VCD","ED7","23","C","8","MOIRA","NORTH EASTERN REGION",0
58478,"I","I","N",0,518254.479742075,6007901.36547891,"MURRAY VALLEY","HIGHWAY","",2570,"BROMLEY","STREET","","","","",,"",,"","VCD","ED7","669","S","10","MOIRA","NORTH EASTERN REGION",0
58969,"I","I","N",3061,619137.915606557,5974182.29918478,"WANGARATTA","ROAD","",5020,"FAITHFULL","STREET","","","","",,"",,"","VCD","ED7","664","H","8","WANGARATTA","NORTH EASTERN REGION",0
58986,"I","I","N",0,616434.012003393,5973966.13639669,"APPIN","STREET","",103706,"KANANA","CRESCENT","","","","",,"",,"","VCD","ED7","664","C","8","WANGARATTA","NORTH EASTERN REGION",0
59009,"I","I","N",0,536074.110850767,5973496.59417276,"DOOKIE-SHEPPARTON","ROAD","",5409,"ALAMEIN","STREET","","","","",,"",,"","VCD","ED7","673","P","6","SHEPPARTON","NORTH EASTERN REGION",0
59017,"I","I","N",0,536622.079226474,5973404.24115682,"DOOKIE-SHEPPARTON","ROAD","",5409,"DUNKIRK","AVENUE","","","","",,"",,"","VCD","ED7","673","Q","6","SHEPPARTON","NORTH EASTERN REGION",0
59057,"I","I","N",0,535975.315468682,5972673.08049535,"KNIGHT","STREET","",163623,"MAUDE","STREET","","","","",,"",,"","VCD","ED7","673","P","7","SHEPPARTON","NORTH EASTERN REGION",0
59073,"I","I","N",0,539819.112522946,5972286.31942571,"DOBSON","ROAD","",132140,"OLD DOOKIE","ROAD","","","","",,"",,"","VCD","ED7","676","C","8","SHEPPARTON","NORTH EASTERN REGION",0
59180,"I","I","N",0,536626.044249129,5969919.27053389,"ARCHER","STREET","",103952,"POPLAR","AVENUE","","","","",,"",,"","VCD","ED7","675","Q","1","SHEPPARTON","NORTH EASTERN REGION",0
59323,"I","I","N",0,587728.689082849,5953316.85817314,"MIDLAND","HIGHWAY","",2590,"ACKERLY","AVENUE","","","","",,"",,"","VCD","ED7","663","P","4","BENALLA","NORTH EASTERN REGION",0
59365,"I","I","N",0,654757.642612371,5951280.36438647,"HALLS","ROAD","",149432,"STANDISH","STREET","","","","",,"",,"","VCD","ED7","660","D","4","ALPINE","NORTH EASTERN REGION",0
59557,"I","I","N",0,675619.186414089,5931883.7195744,"MOUNTBATTEN","AVENUE","",181642,"WATTLE","AVENUE","","","","",,"",,"","VCD","ED7","661","Q","2","ALPINE","NORTH EASTERN REGION",0
59589,"I","I","N",0,433644.680336565,5931571.15189336,"LODDON VALLEY","HIGHWAY","",2630,"JACKSON","STREET","","","","",,"",,"","VCD","ED7","607","O","3","BENDIGO","NORTHERN REGION",0
59692,"I","I","N",0,437074.065516529,5929916.47548778,"MCIVOR","HIGHWAY","",2770,"PATRICK","STREET","","","","",,"",,"","VCD","ED7","608","A","6","BENDIGO","NORTHERN REGION",0
59756,"I","I","N",4099,434299.420577006,5928791.46393484,"CALDER","HIGHWAY","",2530,"SHAMROCK","STREET","","","","",,"",,"","VCD","ED7","607","P","8","BENDIGO","NORTHERN REGION",0
59816,"I","I","N",0,433255.05551891,5927841.96337689,"CALDER","HIGHWAY","",2530,"BAY","STREET","","","","",,"",,"","VCD","ED7","607","N","10","BENDIGO","NORTHERN REGION",0
59846,"I","I","N",0,436035.213043413,5926665.76915174,"SPRING GULLY","ROAD","",209382,"STANLEY","AVENUE","","","","",,"",,"","VCD","ED7","607","T","12","BENDIGO","NORTHERN REGION",0
59853,"I","I","N",0,513445.346830556,5926342.48255596,"GOULBURN VALLEY","HIGHWAY","",2640,"MYOLA","CRESCENT","","","","",,"",,"","VCD","ED7","678","H","5","STRATHBOGIE","NORTH EASTERN REGION",0
59862,"I","I","N",0,431860.677633415,5925914.69333065,"HOPE","STREET","",154841,"OLYMPIC","PARADE","","","","",,"",,"","VCD","ED7","613","L","2","BENDIGO","NORTHERN REGION",0
59874,"I","I","N",0,432401.752360573,5924875.10991151,"CHURCH","STREET","",122788,"TAYLOR","STREET","","","","",,"",,"","VCD","ED7","613","M","4","BENDIGO","NORTHERN REGION",0
59979,"I","I","N",0,511903.398248505,5900821.50529023,"TRISTAN","STREET","",218738,"WALLIS","STREET","","","","",,"",,"","VCD","ED7","642","C","6","MITCHELL","NORTHERN REGION",0
59995,"I","I","N",0,512726.027791564,5899891.93149496,"ANGLESEY","STREET","",103269,"LOCO","STREET","","","","",,"",,"","VCD","ED7","642","E","8","MITCHELL","NORTHERN REGION",0
60001,"I","I","N",0,513405.060610168,5899528.02623413,"GOULBURN VALLEY","HIGHWAY","",2640,"SINCLAIR","CRESCENT","","","","",,"",,"","VCD","ED7","642","F","9","MITCHELL","NORTHERN REGION",0
60042,"I","I","N",0,430402.748933471,5897043.99587944,"MIDLAND","HIGHWAY","",2590,"HALL","STREET","","","","",,"",,"","VCD","ED7","628","G","4","MOUNT ALEXANDER","NORTHERN REGION",0
60043,"I","I","N",0,387517.900471037,5897031.55099865,"PYRENEES","HIGHWAY","",2740,"INKERMAN","STREET","","","","",,"",,"","VCD","ED7","558","E","7","CENTRAL GOLDFIELDS","WESTERN REGION",0
60103,"I","I","N",0,427264.503248237,5895351.53218409,"PYRENEES","HIGHWAY","",2740,"WILLY MILLY","ROAD","","","","",,"",,"","VCD","ED7","59","D","3","MOUNT ALEXANDER","NORTHERN REGION",0
60128,"I","I","N",0,301753.37200668,5894518.37214939,"STAWELL-AVOCA","ROAD","",5245,"FRAYNE","STREET","","","","",,"",,"","VCD","ED7","550","D","8","NORTHERN GRAMPIANS","WESTERN REGION",0
60417,"I","I","N",0,423533.267998182,5865350.66969121,"RAGLAN","STREET","",196350,"WEST","STREET","","","","",,"",,"","VCD","ED7","582","D","9","HEPBURN","WESTERN REGION",0
60606,"I","I","N",0,406910.615156874,5849455.33826313,"BUNGAREE-CRESWICK","ROAD","",5219,"BOUNDARY CHURCH","ROAD","","","","",,"",,"","VCD","ED7","58","H","9","MOORABOOL","WESTERN REGION",0
60754,"I","I","N",0,399698.109087851,5841705.04654005,"CHISHOLM","STREET","",122488,"PEEL","STREET","","","","",,"",,"","VCD","ED7","566","F","5","BALLARAT","WESTERN REGION",0
60828,"I","I","N",0,399827.5617698,5840626.08153184,"HUMFFRAY","STREET","",155912,"HUMFFRAY","STREET","","","","",,"",,"","VCD","ED7","566","F","8","BALLARAT","WESTERN REGION",0
60932,"I","I","N",0,475514.425008679,5839196.61470141,"CORNISH","STREET","",126486,"LIGAR","STREET","","","","",,"",,"","MEL","ED35","382","C","3","HUME","METROPOLITAN NORTH WEST REGION",0
60950,"I","I","N",0,399551.771148976,5838936.3183108,"BRADSHAW","STREET","",113939,"MAGPIE","STREET","","","","",,"",,"","VCD","ED7","566","E","11","BALLARAT","WESTERN REGION",0
61041,"I","I","N",0,508339.100736619,5836642.2418807,"MAIN WHITTLESEA","ROAD","",5814,"BRIDGE INN","ROAD","","","","",,"",,"","MEL","ED35","390","H","10","WHITTLESEA","METROPOLITAN NORTH WEST REGION",0
61043,"I","I","N",0,397706.545935508,5836615.52190576,"WALKER","STREET","",253917,"YARROWEE","STREET","","","","",,"",,"","VCD","ED7","572","A","4","BALLARAT","WESTERN REGION",0
61243,"I","I","N",0,504359.42603941,5830872.35127539,"PINDARI","AVENUE","",192870,"PRINCE OF WALES","AVENUE","","","","",,"",,"","MEL","ED35","182","G","12","WHITTLESEA","METROPOLITAN NORTH WEST REGION",0
61549,"I","I","N",0,500766.4758125,5828284.17084199,"CHAPPELL","STREET","",121520,"MOUNT VIEW","ROAD","","","","",,"",,"","MEL","ED35","8","H","6","WHITTLESEA","METROPOLITAN NORTH WEST REGION",0
61818,"I","I","N",0,461666.411626396,5826398.37584208,"WESTERN","FREEWAY","(F-EN-  25201113)",2520,"WESTERN","FREEWAY","(F-EX-  25201215)","","","",,"",,"","MEL","ED35","336","H","11","MELTON","METROPOLITAN NORTH WEST REGION",153
62042,"I","I","N",0,498968.127685183,5825412.7609701,"GODLEY","STREET","",145803,"GREIG","STREET","","","","",,"",,"","MEL","ED35","18","D","1","DAREBIN","METROPOLITAN NORTH WEST REGION",0
62072,"I","I","N",8164,515429.699012686,5825236.9512632,"ELTHAM-YARRA GLEN","ROAD","",5790,"REYNOLDS","ROAD","","","","",,"",,"","MEL","ED35","22","F","2","NILLUMBIK","METROPOLITAN NORTH WEST REGION",0
62084,"I","I","N",0,499916.443373134,5825180.86737403,"BOTHA","AVENUE","",113042,"GLASGOW","AVENUE","","","","",,"",,"","MEL","ED35","18","F","2","DAREBIN","METROPOLITAN NORTH WEST REGION",0
62085,"I","I","N",0,502393.446947293,5825174.68219988,"DAREBIN","BOULEVARD","",129670,"INVERMAY","STREET","","","","",,"",,"","MEL","ED35","19","B","2","DAREBIN","METROPOLITAN NORTH WEST REGION",0
62231,"I","I","N",0,501657.615554415,5824489.20002208,"BLACK","STREET","",111251,"CROOKSTON","ROAD","","","","",,"",,"","MEL","ED35","18","K","4","DAREBIN","METROPOLITAN NORTH WEST REGION",0
62362,"I","I","N",0,500831.643332125,5823829.39473287,"CUTHBERT","ROAD","",128751,"MARCHANT","AVENUE","","","","",,"",,"","MEL","ED35","18","H","5","DAREBIN","METROPOLITAN NORTH WEST REGION",0
62376,"I","I","N",0,482547.609249678,5823733.46285198,"SUNSHINE","AVENUE","",5530,"SINGER","AVENUE","","","","",,"",,"","MEL","ED35","14","B","5","BRIMBANK","METROPOLITAN NORTH WEST REGION",0
62540,"I","I","N",0,514225.861122986,5822947.30285882,"EUCALYPTUS","ROAD","",137784,"MOUNT PLEASANT","ROAD","","","","",,"",,"","MEL","ED35","22","C","7","NILLUMBIK","METROPOLITAN NORTH WEST REGION",0
62663,"I","I","N",0,501143.138367987,5822527.21502204,"OAKHILL","AVENUE","",186453,"QUEEN","STREET","","","","",,"",,"","MEL","ED35","18","J","8","DAREBIN","METROPOLITAN NORTH WEST REGION",0
62697,"I","I","N",0,494496.563743472,5822397.18310297,"CUMBERLAND","ROAD","",5749,"OLIVE","GROVE","","","","",,"",,"","MEL","ED35","17","B","9","MORELAND","METROPOLITAN NORTH WEST REGION",0
62776,"I","I","N",0,492730.796190578,5822129.0287735,"LOCH","CRESCENT","",168991,"NAPIER","STREET","","","","",,"",,"","MEL","ED35","16","H","9","MOONEE VALLEY","METROPOLITAN NORTH WEST REGION",0
