_ - uri,_ - rank,_ - name,_ - country,_ - profits,_ - position,_ - imageUri,_ - headquarters,_ - revenue,_ - marketValue,_ - assets,_ - ceo,_ - industry,_ - state,_ - thumbnail,_ - squareImage
https://www.forbes.com/companies/cifi-holdings-group,1465,CIFI Holdings Group,China,716.1,1465,no-pic,China,4737,6258,23304,Feng Lin,,,,
https://www.forbes.com/companies/cimb-group-holdings,620,CIMB Group Holdings,Malaysia,1040.9,621,cimb-group-holdings,Malaysia,6639,16358,125307,Zafrul Abdul Aziz,Regional Banks,,,
https://www.forbes.com/companies/cit-group,1681,CIT Group,United States,279.4,1681,cit-group,New York,3235,6818,51542,Ellen Alemany,Consumer Financial Services,New York,,
https://www.forbes.com/companies/cj-cheiljedang,1528,CJ Cheiljedang,South Korea,327.4,1528,cj-cheiljedang,South Korea,14575,5341,15757,Cheol-Ha Kim,Food Processing,,,
https://www.forbes.com/companies/cj-corporation,1067,CJ Corporation,South Korea,410.2,1067,no-pic,South Korea,23793,4499,27393,Chae-Wook Lee,Food Processing,,,
https://www.forbes.com/companies/ck-hutchison,142,CK Hutchison,Hong Kong,4504.1,142,ck-hutchison,Hong Kong,31890,45384,140746,Kin Fok,Conglomerates,,,
https://www.forbes.com/companies/clp-holdings,511,CLP Holdings,Hong Kong,1828.5,511,clp-holdings,Hong Kong,11815,26504,29185,Richard Lancaster,Electric Utilities,,,
https://www.forbes.com/companies/cme-group,516,CME Group,United States,4262.4,516,cme-group,Illinois,3824,54240,69919,Terrence Duffy,Investment Services,Illinois,,
https://www.forbes.com/companies/cms-energy,1061,CMS Energy,United States,502,1061,cms-energy,Michigan,6707,12821,22868,Patricia Poppe,Electric Utilities,Michigan,,
https://www.forbes.com/companies/cnh-industrial,643,CNH Industrial,United Kingdom,427,643,cnh-industrial,United Kingdom,28425,16942,49809,Derek Neilson,Heavy Equipment,,,
https://www.forbes.com/companies/cno-financial-group,1958,CNO Financial Group,United States,197.6,1958,cno-financial-group,Indiana,4208,3337,32809,Gary Bhojwani,Life & Health Insurance,Indiana,,
https://www.forbes.com/companies/cnooc,158,CNOOC,Hong Kong,3629.7,158,cnooc,Hong Kong,27583,78832,94782,Guangyu Yuan,Oil & Gas Operations,,,
https://www.forbes.com/companies/cnp-assurances,287,CNP Assurances,France,1394.2,287,cnp-assurances,France,45817,17120,491494,Frédéric Lavenir,Diversified Insurance,,,
https://www.forbes.com/companies/cnx-resources,1948,CNX Resources,United States,947.3,1948,no-pic,Pennsylvania,1833,3391,8122,J Brett Harvey,Diversified Metals & Mining,Pennsylvania,,
https://www.forbes.com/companies/cp-all,918,CP All,Thailand,567.3,918,cp-all,Thailand,13882,24115,11055,Tanin Buranamanit,Food Retail,,,
https://www.forbes.com/companies/cpi-property-group,1906,CPI Property Group.,Luxembourg,783.4,1906,no-pic,Luxembourg,542,7249,9068,Martin Nemecek,Real Estate,,,
https://www.forbes.com/companies/crh,328,CRH,Ireland,2160,328,crh,Ireland,28450,30874,37985,Albert Manifold,Construction Materials,,,
https://www.forbes.com/companies/crrc,277,CRRC,China,1640,278,crrc,China,31313,41010,59187,Hua Liu,Heavy Equipment,,,
https://www.forbes.com/companies/csl,800,CSL,Australia,1609.5,800,csl,Australia,7355,59997,10400,Paul Perreault,Biotechs,,,
https://www.forbes.com/companies/cspc-pharmaceutical-group,1844,CSPC Pharmaceutical Group,Hong Kong,355.5,1844,no-pic,Hong Kong,1984,16781,2756,Dong Cai,,,,
https://www.forbes.com/companies/csx,339,CSX,United States,5804,339,csx,Florida,11415,55226,37439,James Foote,Railroads,Florida,,
https://www.forbes.com/companies/cvs-health,69,CVS Health,United States,6648,69,cvs-health,Rhode Island,185944,65482,135139,Larry Merlo,Drug Retail,Rhode Island,http://specials-images.forbesimg.com/imageserve/580f968a4bbe6f0ad5da9215/280x425.jpg?fit=scale&background=000000,http://specials-images.forbesimg.com/imageserve/580f968a4bbe6f0ad5da9215/416x416.jpg?background=000000&cropX1=0&cropX2=832&cropY1=0&cropY2=832
https://www.forbes.com/companies/caesars-entertainment,1550,Caesars Entertainment,United States,137,1550,caesars-entertainment,Nevada,5861,8309,25151,Mark Frissora,Casinos & Gaming,Nevada,,
https://www.forbes.com/companies/caixabank,299,CaixaBank,Spain,2319.7,299,caixabank,Spain,11657,30709,472790,Gonzalo Rotaeche,Regional Banks,,,
https://www.forbes.com/companies/caltex-australia,1459,Caltex Australia,Australia,474.5,1459,caltex-australia,Australia,16168,5992,4971,Julian Segal,Oil & Gas Operations,,,
https://www.forbes.com/companies/campbell-soup,1077,Campbell Soup,United States,1054,1077,campbell-soup,New Jersey,7858,12230,8336,Denise Morrison,Food Processing,New Jersey,,
https://www.forbes.com/companies/canadian-imperial-bank,195,Canadian Imperial Bank,Canada,3577,196,canadian-imperial-bank,Canada,16649,40002,478402,Victor Dodig,Major Banks,,,
https://www.forbes.com/companies/canadian-national-railway,403,Canadian National Railway,Canada,4161.3,403,canadian-national-railway,Canada,10151,58419,30063,Jean-Jacques Ruest,Railroads,,,
https://www.forbes.com/companies/canadian-natural-resources,321,Canadian Natural Resources,Canada,2130.9,321,canadian-natural-resources,Canada,14401,44141,56788,Chanda Kochhar,Oil & Gas Operations,,,
https://www.forbes.com/companies/canadian-pacific-railway,849,Canadian Pacific Railway,Canada,1809.1,849,canadian-pacific-railway,Canada,5152,26685,15760,Keith Creel,Railroads,,,
https://www.forbes.com/companies/canadian-tire,1282,Canadian Tire,Canada,566.3,1282,canadian-tire,Canada,10350,8366,12470,Stephen Wetmore,Specialty Stores,,,
https://www.forbes.com/companies/canara-bank,1271,Canara Bank,India,202.6,1271,canara-bank,India,7358,2684,91809,Rakesh Sharma,Regional Banks,,,
https://www.forbes.com/companies/canon,252,Canon,Japan,2201,252,canon,Japan,36704,46356,46812,Fujio Mitarai,Business Products & Supplies,,http://specials-images.forbesimg.com/imageserve/580f9095a7ea435b91b07606/280x425.jpg?fit=scale&background=000000,http://specials-images.forbesimg.com/imageserve/57ffa6d9a7ea4357a3e02051/416x416.jpg?background=000000&cropX1=1029&cropX2=3877&cropY1=0&cropY2=2848
https://www.forbes.com/companies/capgemini,665,Capgemini,France,924.9,665,capgemini,France,14429,23263,19260,Paul Hermelin,Computer Services,,,
https://www.forbes.com/companies/capitaland,931,CapitaLand,Singapore,1093.3,931,capitaland,Singapore,4033,11597,47360,Ming Lim,Real Estate,,,
https://www.forbes.com/companies/capital-one-financial,159,Capital One Financial,United States,2491,159,capital-one-financial,Virginia,30636,45058,362857,Richard Fairbank,Consumer Financial Services,Virginia,,
https://www.forbes.com/companies/carmax,864,CarMax,United States,664.1,864,carmax,Virginia,17120,11361,17570,Bill Nash,Specialty Stores,Virginia,,
https://www.forbes.com/companies/cardinal-health,359,Cardinal Health,United States,1697,359,cardinal-health,Ohio,134426,17181,41031,Michael Kaufmann,Pharmaceuticals,Ohio,,
https://www.forbes.com/companies/carlsberg,1100,Carlsberg,Denmark,190.9,1100,carlsberg,Denmark,9372,17425,18849,Cees't Hart,Beverages,,,
https://www.forbes.com/companies/carnival,310,Carnival,United States,2645,310,carnival,Florida,17951,47412,41441,Arnold Donald,Hotels & Motels,Florida,,
https://www.forbes.com/companies/carrefour,685,Carrefour,France,-598.9,685,carrefour,France,91334,15035,57414,Alexandre Bompard,Food Retail,,,
https://www.forbes.com/companies/catcher-technology,1687,Catcher Technology,Taiwan,780.7,1687,catcher-technology,Taiwan,3305,8957,7405,Tien-Szu Hung,Electronics,,,
https://www.forbes.com/companies/caterpillar,166,Caterpillar,United States,2227,166,caterpillar,Illinois,48499,92592,78014,Donald Umpleby,Heavy Equipment,Illinois,http://specials-images.forbesimg.com/imageserve/580f9204a7ea435b91b07672/280x425.jpg?fit=scale&background=000000,http://specials-images.forbesimg.com/imageserve/57ffa877a7ea4357a3e0206e/416x416.jpg?background=000000&cropX1=639&cropX2=2615&cropY1=4&cropY2=1982
https://www.forbes.com/companies/cathay-financial,260,Cathay Financial,Taiwan,1850.8,260,cathay-financial,Taiwan,23562,23050,296908,Chang Li,Life & Health Insurance,,http://specials-images.forbesimg.com/imageserve/5b228afd31358e612fbc2081/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5b228afd31358e612fbc2081/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416
https://www.forbes.com/companies/cathay-pacific,1384,Cathay Pacific Airways,Hong Kong,-161.6,1384,cathay-pacific,Hong Kong,12484,6585,24098,Rupert Bruce Grantham Tower Hogg,Airline,,,
https://www.forbes.com/companies/cattolica-assicurazioni,1677,Cattolica Assicurazioni,Italy,46.4,1677,cattolica-assicurazioni,Italy,5905,1700,30309,Alberto PhD,Diversified Insurance,,,
https://www.forbes.com/companies/ceconomy,981,Ceconomy,Germany,1139.2,981,no-pic,Germany,25036,3542,13747,Pieter Haas,Department Stores,,,
https://www.forbes.com/companies/celanese,1097,Celanese,United States,1023,1097,celanese,Texas,6520,14679,9780,Mark Rohr,Diversified Chemicals,Texas,,
https://www.forbes.com/companies/celgene,350,Celgene,United States,2814,350,celgene,New Jersey,13509,61277,34556,Mark Alles,Biotechs,New Jersey,,
https://www.forbes.com/companies/celltrion,1548,Celltrion,South Korea,373.5,1548,celltrion,South Korea,898,30278,3305,Wu-Sung Ki,Biotechs,,,
https://www.forbes.com/companies/cemex,956,Cemex,Mexico,487.3,956,cemex,Mexico,13959,8839,29199,Fernando Olivieri,Construction Materials,,,
https://www.forbes.com/companies/cencosud,992,Cencosud,Chile,678,992,cencosud,Chile,16115,8085,16813,Jaime Bottinelli,Specialty Stores,,,
https://www.forbes.com/companies/cenovus-energy,644,Cenovus Energy,Canada,1050.3,644,cenovus-energy,Canada,14112,13446,30878,Alex Pourbaix,Oil & Gas Operations,,,
https://www.forbes.com/companies/centene,475,Centene,United States,1029,475,centene,Missouri,49852,23481,25170,Michael Neidorff,Managed Health Care,Missouri,,
https://www.forbes.com/companies/centerpoint-energy,765,CenterPoint Energy,United States,1765,765,centerpoint-energy,Texas,9868,11512,22410,Scott Prochazka,Electric Utilities,Texas,,
https://www.forbes.com/companies/central-bank-of-india,1736,Central Bank of India,India,-366.7,1736,central-bank-of-india,India,4123,2743,51635,Rajeev Rishi,Regional Banks,,,
https://www.forbes.com/companies/central-japan-railway,250,Central Japan Railway,Japan,3568.5,250,central-japan-railway,Japan,16440,38700,83768,Kouei Tsuge,Railroads,,,
https://www.forbes.com/companies/centrica,822,Centrica,United Kingdom,428.8,822,centrica,United Kingdom,36089,11186,27959,Iain Conn,Natural Gas Utilities,,,
https://www.forbes.com/companies/centurylink,386,CenturyLink,United States,1341,386,centurylink,Louisiana,19392,21147,74793,Glen Post,Telecommunications services,Louisiana,,
https://www.forbes.com/companies/cerner,1156,Cerner,United States,853.8,1156,cerner,Missouri,5175,20184,6512,Brent Shafer,Healthcare Services,Missouri,,
https://www.forbes.com/companies/chang-hwa-bank,1502,Chang Hwa Bank,Taiwan,397.5,1502,chang-hwa-bank,Taiwan,1430,5440,68426,Wai Lo,Regional Banks,,,
https://www.forbes.com/companies/chaparral-energy,1963,Chaparral Energy,United States,923.1,1963,no-pic,Oklahoma,294,988,1201,K. Reynolds,Oil & Gas Operations,Oklahoma,,
https://www.forbes.com/companies/charles-schwab,273,Charles Schwab,United States,2573,273,charles-schwab,California,9380,80222,248320,Walter Bettinger,Investment Services,California,,
https://www.forbes.com/companies/charoen-pokphand-foods,1261,Charoen Pokphand Foods,Thailand,436,1261,charoen-pokphand-foods,Thailand,14779,6344,18211,Dhanin Chearavanont,Food Processing,,,
https://www.forbes.com/companies/charter-communications,96,Charter Communications,United States,9908,96,charter-communications,Connecticut,42074,64782,146151,Thomas Rutledge,Broadcasting & Cable,Connecticut,,
https://www.forbes.com/companies/check-point-software,1349,Check Point Software,Israel,807.5,1349,check-point-software,Israel,1872,15940,5422,Gil Shwed,Software & Programming,,,
https://www.forbes.com/companies/chemours,1363,Chemours,United States,893,1363,no-pic,Delaware,6477,9031,7484,Mark Vergnano,Diversified Chemicals,Delaware,http://specials-images.forbesimg.com/imageserve/5af30c65a7ea436b547cc06d/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/5af30c65a7ea436b547cc06d/416x416.jpg?background=000000&cropX1=0&cropX2=442&cropY1=0&cropY2=442
https://www.forbes.com/companies/cheniere-energy,1137,Cheniere Energy,United States,-90,1137,cheniere-energy,Texas,6667,15199,28341,Jack Fusco,Oil & Gas Operations,Texas,,
https://www.forbes.com/companies/chesapeake-energy,1276,Chesapeake Energy,United States,1091,1276,chesapeake-energy,Oklahoma,9254,3064,12086,Doug MBA,Oil & Gas Operations,Oklahoma,,
https://www.forbes.com/companies/cheung-kong-property-holdings,428,Cheung Kong Property Holdings,Hong Kong,3865.7,428,cheung-kong-property-holdings,Hong Kong,7765,32125,57992,Tzar Li,Real Estate,,,
https://www.forbes.com/companies/chevron,21,Chevron,United States,10151,21,chevron,California,139397,248119,256442,Michael Wirth,Oil & Gas Operations,California,,
https://www.forbes.com/companies/chiba-bank,1285,Chiba Bank,Japan,485.4,1285,chiba-bank,Japan,1844,6076,135231,Jian Zhao,Regional Banks,,,
https://www.forbes.com/companies/chimera-investment,1630,Chimera Investment,United States,600.9,1630,chimera-investment,New York,1169,3360,21331,Matthew Lambiase,Real Estate,New York,,
https://www.forbes.com/companies/china-agri-industries,1999,China Agri-Industries,Hong Kong,260.7,2000,china-agri-industries,Hong Kong,11274,2220,8614,Qing Wang,Diversified Chemicals,,,
https://www.forbes.com/companies/china-aviation-oil,1734,China Aviation Oil,Singapore,86.9,1734,china-aviation-oil,Singapore,17049,1050,2024,Fan Meng,Trading Companies,,,
https://www.forbes.com/companies/china-cinda-asset-management,363,China Cinda Asset Management,China,2683.3,363,china-cinda-asset-management,China,15710,13759,212982,Jian Gong,Investment Services,,,
https://www.forbes.com/companies/china-citic-bank,85,China Citic Bank,China,6545,85,china-citic-bank,China,43648,46540,893992,Qing Guan,Regional Banks,,,
https://www.forbes.com/companies/china-coal-energy,957,China Coal Energy,China,406,957,china-coal-energy,China,13076,9384,39644,Yan Li,Diversified Metals & Mining,,,
https://www.forbes.com/companies/china-communications-construction,169,China Communications Construction,China,3045,169,china-communications-construction,China,71159,28797,135580,Qi Liu,Construction Services,,,
https://www.forbes.com/companies/china-communications-services,1623,China Communications Services,China,401.1,1623,china-communications-services,China,14011,4517,10862,Fang Han,Telecommunications services,,,
https://www.forbes.com/companies/china-construction-bank,2,China Construction Bank,China,37203.1,2,china-construction-bank,China,143202,261166,3631583,Guo Tian,Major Banks,,,
https://www.forbes.com/companies/china-development-financial,1497,China Development Financial,Taiwan,384.4,1497,china-development-financial,Taiwan,4056,5441,80398,Ming Wang,Regional Banks,,,
https://www.forbes.com/companies/china-eastern-airlines,601,China Eastern Airlines,China,834,601,china-eastern-airlines,China,15675,15518,36154,Jin Zhang,Airline,,,
https://www.forbes.com/companies/china-energy-engineering,754,China Energy Engineering,China,780.8,754,china-energy-engineering,China,34753,4668,52808,Yan Ding,Construction Services,,,
https://www.forbes.com/companies/china-everbright-bank,141,China Everbright Bank,China,4840,141,china-everbright-bank,China,30335,32213,661698,Xiao Li,Regional Banks,,,
https://www.forbes.com/companies/china-evergrande-group,127,China Evergrande Group,China,3568.7,127,china-evergrande-group,China,46035,41970,270539,Hai Xia,Real Estate,,,
https://www.forbes.com/companies/china-fortune-land-development,610,China Fortune Land Development,China,1405.2,610,china-fortune-land-development,China,8479,13444,59702,Dong Chang,Construction Services,,,
https://www.forbes.com/companies/china-galaxy-securities,1386,China Galaxy Securities,China,585,1386,china-galaxy-securities,China,1662,6496,43086,Gong Chen,Investment Services,,,
https://www.forbes.com/companies/china-gas-holdings,1234,China Gas Holdings,Hong Kong,752,1235,china-gas-holdings,Hong Kong,5101,18609,8921,Ming Liu,Natural Gas Utilities,,,
https://www.forbes.com/companies/china-gezhouba,939,China Gezhouba,China,708.4,939,china-gezhouba,China,15573,5830,31049,Jian He,Construction Services,,,
https://www.forbes.com/companies/china-grand-automotive-services,901,China Grand Automotive Services,China,608.2,901,china-grand-automotive-services,China,25178,8537,19979,Jian Li,Specialty Stores,,http://specials-images.forbesimg.com/imageserve/59231486a7ea434078d441e8/280x425.jpg?fit=scale&background=000000,//specials-images.forbesimg.com/imageserve/59231486a7ea434078d441e8/416x416.jpg?background=000000&cropX1=0&cropX2=416&cropY1=0&cropY2=416
https://www.forbes.com/companies/china-hongqiao-group,850,China Hongqiao Group,China,763.8,850,china-hongqiao-group,China,13814,9651,24281,Bo Zhang,Aluminum,,,
https://www.forbes.com/companies/china-huarong-asset-management,323,China Huarong Asset Management,China,3241.3,323,china-huarong-asset-management,China,18155,13687,287202,Keki Mistry,Major Banks,,,
https://www.forbes.com/companies/china-international-capital,1416,China International Capital,China,402.6,1416,no-pic,China,2253,9016,36519,Ming Bi,Investment Services,,,
https://www.forbes.com/companies/china-international-marine,1367,China International Marine,China,370,1367,china-international-marine,China,12138,5823,21711,Bo Mai,Heavy Equipment,,,
https://www.forbes.com/companies/china-international-travel-service,1531,China International Travel Service,China,448.5,1531,no-pic,China,4673,18805,3646,Hui Peng,Business & Personal Services,,,
https://www.forbes.com/companies/china-jinmao,1396,China Jinmao,Hong Kong,585.8,1396,no-pic,Hong Kong,4605,6755,34098,Cong Li,Consumer Financial Services,,,
https://www.forbes.com/companies/china-life-insurance,35,China Life Insurance,China,5967,35,china-life-insurance,China,97129,104055,474155,Ping Miao,Life & Health Insurance,,,
https://www.forbes.com/companies/china-life-insurance-taiwan,1272,China Life Insurance (Taiwan),Taiwan,298.6,1272,china-life-insurance-taiwan,Taiwan,9489,4008,49252,Shu Huang,Life & Health Insurance,,,
https://www.forbes.com/companies/china-longyuan-power,1582,China Longyuan Power,China,542.5,1582,china-longyuan-power,China,3640,7146,22364,Bao Qiao,Diversified Utilities,,,
https://www.forbes.com/companies/china-mengniu-dairy,1477,China Mengniu Dairy,Hong Kong,302.5,1477,china-mengniu-dairy,Hong Kong,8907,13760,8928,Min Lu,Food Processing,,,
https://www.forbes.com/companies/china-merchants-bank,32,China Merchants Bank,China,11023.6,32,china-merchants-bank,China,49936,112449,993732,Hui Tian,Regional Banks,,,
https://www.forbes.com/companies/china-merchants-holdings,1535,China Merchants Holdings,Hong Kong,773.5,1535,china-merchants-holdings,Hong Kong,1115,7466,16879,Jing Bai,Other Transportation,,,
