qtr,property_type,median_pice,sales,suburb,postcode,state
31/03/2020,house,808536,6,ADAMSTOWN HEIGHTS,2289,NSW
31/12/2007,house,343581,1,AIRDS,2560,NSW
31/03/2008,house,343581,1,AIRDS,2560,NSW
30/06/2008,house,343581,1,AIRDS,2560,NSW
30/09/2008,house,343581,1,AIRDS,2560,NSW
31/12/2008,house,343581,4,AIRDS,2560,NSW
31/03/2009,house,343581,1,AIRDS,2560,NSW
30/06/2009,house,343581,1,AIRDS,2560,NSW
30/09/2009,house,343581,1,AIRDS,2560,NSW
31/12/2009,house,343581,1,AIRDS,2560,NSW
31/03/2010,house,343581,1,AIRDS,2560,NSW
30/06/2010,house,343581,1,AIRDS,2560,NSW
30/09/2010,house,343581,2,AIRDS,2560,NSW
31/12/2010,house,343581,1,AIRDS,2560,NSW
31/03/2011,house,343581,1,AIRDS,2560,NSW
30/06/2011,house,343581,1,AIRDS,2560,NSW
30/09/2011,house,343581,1,AIRDS,2560,NSW
31/12/2011,house,343581,1,AIRDS,2560,NSW
31/03/2012,house,343581,1,AIRDS,2560,NSW
30/06/2012,house,343581,1,AIRDS,2560,NSW
30/09/2012,house,343581,1,AIRDS,2560,NSW
31/12/2012,house,343581,1,AIRDS,2560,NSW
31/03/2013,house,343581,1,AIRDS,2560,NSW
30/06/2013,house,343581,1,AIRDS,2560,NSW
30/09/2013,house,343581,2,AIRDS,2560,NSW
31/12/2013,house,343581,1,AIRDS,2560,NSW
31/03/2014,house,343581,1,AIRDS,2560,NSW
30/06/2014,house,378097,2,AIRDS,2560,NSW
30/09/2014,house,391507,1,AIRDS,2560,NSW
31/12/2014,house,407504,1,AIRDS,2560,NSW
31/03/2015,house,423500,1,AIRDS,2560,NSW
30/06/2015,house,439497,3,AIRDS,2560,NSW
30/09/2015,house,455493,14,AIRDS,2560,NSW
31/12/2015,house,471489,4,AIRDS,2560,NSW
31/03/2016,house,487486,1,AIRDS,2560,NSW
30/06/2016,house,508020,3,AIRDS,2560,NSW
30/09/2016,house,527784,6,AIRDS,2560,NSW
31/12/2016,house,541513,6,AIRDS,2560,NSW
31/03/2017,house,572217,4,AIRDS,2560,NSW
30/06/2017,house,581787,5,AIRDS,2560,NSW
30/09/2017,house,595554,5,AIRDS,2560,NSW
31/12/2017,house,611865,6,AIRDS,2560,NSW
31/03/2018,house,604344,7,AIRDS,2560,NSW
30/06/2018,house,592058,9,AIRDS,2560,NSW
30/09/2018,house,582864,4,AIRDS,2560,NSW
31/12/2018,house,563730,2,AIRDS,2560,NSW
31/03/2019,house,539121,1,AIRDS,2560,NSW
30/06/2019,house,512199,14,AIRDS,2560,NSW
30/09/2019,house,485441,10,AIRDS,2560,NSW
31/12/2019,house,472672,9,AIRDS,2560,NSW
31/03/2020,house,463798,11,AIRDS,2560,NSW
31/03/2008,house,391497,8,ALBION PARK,2527,NSW
30/06/2008,house,391497,10,ALBION PARK,2527,NSW
30/09/2008,house,391497,27,ALBION PARK,2527,NSW
31/12/2008,house,391497,40,ALBION PARK,2527,NSW
31/03/2009,house,393208,58,ALBION PARK,2527,NSW
30/06/2009,house,394194,44,ALBION PARK,2527,NSW
30/09/2009,house,397865,35,ALBION PARK,2527,NSW
31/12/2009,house,403373,35,ALBION PARK,2527,NSW
31/03/2010,house,408980,31,ALBION PARK,2527,NSW
30/06/2010,house,412759,39,ALBION PARK,2527,NSW
30/09/2010,house,418540,39,ALBION PARK,2527,NSW
31/12/2010,house,417746,34,ALBION PARK,2527,NSW
31/03/2011,house,421653,49,ALBION PARK,2527,NSW
30/06/2011,house,425860,35,ALBION PARK,2527,NSW
30/09/2011,house,428946,38,ALBION PARK,2527,NSW
31/12/2011,house,431274,35,ALBION PARK,2527,NSW
31/03/2012,house,437461,35,ALBION PARK,2527,NSW
30/06/2012,house,442087,23,ALBION PARK,2527,NSW
30/09/2012,house,445433,28,ALBION PARK,2527,NSW
31/12/2012,house,455980,33,ALBION PARK,2527,NSW
31/03/2013,house,456638,40,ALBION PARK,2527,NSW
30/06/2013,house,459144,46,ALBION PARK,2527,NSW
30/09/2013,house,463113,41,ALBION PARK,2527,NSW
31/12/2013,house,462384,42,ALBION PARK,2527,NSW
31/03/2014,house,467725,43,ALBION PARK,2527,NSW
30/06/2014,house,469950,37,ALBION PARK,2527,NSW
30/09/2014,house,480207,42,ALBION PARK,2527,NSW
31/12/2014,house,494685,41,ALBION PARK,2527,NSW
31/03/2015,house,509630,56,ALBION PARK,2527,NSW
30/06/2015,house,528785,47,ALBION PARK,2527,NSW
30/09/2015,house,541190,57,ALBION PARK,2527,NSW
31/12/2015,house,556221,51,ALBION PARK,2527,NSW
31/03/2016,house,568041,43,ALBION PARK,2527,NSW
30/06/2016,house,580924,54,ALBION PARK,2527,NSW
30/09/2016,house,594637,46,ALBION PARK,2527,NSW
31/12/2016,house,604237,55,ALBION PARK,2527,NSW
31/03/2017,house,622499,42,ALBION PARK,2527,NSW
30/06/2017,house,635091,41,ALBION PARK,2527,NSW
30/09/2017,house,645237,42,ALBION PARK,2527,NSW
31/12/2017,house,655524,39,ALBION PARK,2527,NSW
31/03/2018,house,656321,36,ALBION PARK,2527,NSW
30/06/2018,house,661343,50,ALBION PARK,2527,NSW
30/09/2018,house,664548,32,ALBION PARK,2527,NSW
31/12/2018,house,667483,24,ALBION PARK,2527,NSW
31/03/2019,house,669926,26,ALBION PARK,2527,NSW
30/06/2019,house,670787,20,ALBION PARK,2527,NSW
30/09/2019,house,672963,14,ALBION PARK,2527,NSW
31/12/2019,house,674803,29,ALBION PARK,2527,NSW
31/03/2020,house,677523,31,ALBION PARK,2527,NSW
31/03/2008,house,295850,2,ALBION PARK RAIL,2527,NSW
30/06/2008,house,295850,3,ALBION PARK RAIL,2527,NSW
30/09/2008,house,295850,7,ALBION PARK RAIL,2527,NSW
31/12/2008,house,296239,13,ALBION PARK RAIL,2527,NSW
31/03/2009,house,305733,16,ALBION PARK RAIL,2527,NSW
30/06/2009,house,301473,14,ALBION PARK RAIL,2527,NSW
30/09/2009,house,307517,13,ALBION PARK RAIL,2527,NSW
31/12/2009,house,313232,10,ALBION PARK RAIL,2527,NSW
31/03/2010,house,315836,8,ALBION PARK RAIL,2527,NSW
30/06/2010,house,327367,21,ALBION PARK RAIL,2527,NSW
30/09/2010,house,327394,11,ALBION PARK RAIL,2527,NSW
31/12/2010,house,335518,19,ALBION PARK RAIL,2527,NSW
31/03/2011,house,335460,11,ALBION PARK RAIL,2527,NSW
30/06/2011,house,336272,7,ALBION PARK RAIL,2527,NSW
30/09/2011,house,337079,13,ALBION PARK RAIL,2527,NSW
31/12/2011,house,337930,15,ALBION PARK RAIL,2527,NSW
31/03/2012,house,338748,12,ALBION PARK RAIL,2527,NSW
30/06/2012,house,340634,14,ALBION PARK RAIL,2527,NSW
30/09/2012,house,345868,18,ALBION PARK RAIL,2527,NSW
31/12/2012,house,349853,13,ALBION PARK RAIL,2527,NSW
31/03/2013,house,357918,13,ALBION PARK RAIL,2527,NSW
30/06/2013,house,362724,22,ALBION PARK RAIL,2527,NSW
30/09/2013,house,371280,23,ALBION PARK RAIL,2527,NSW
31/12/2013,house,379669,25,ALBION PARK RAIL,2527,NSW
31/03/2014,house,384577,22,ALBION PARK RAIL,2527,NSW
30/06/2014,house,396630,17,ALBION PARK RAIL,2527,NSW
30/09/2014,house,412680,18,ALBION PARK RAIL,2527,NSW
31/12/2014,house,426877,17,ALBION PARK RAIL,2527,NSW
31/03/2015,house,440989,25,ALBION PARK RAIL,2527,NSW
30/06/2015,house,461072,14,ALBION PARK RAIL,2527,NSW
30/09/2015,house,474418,18,ALBION PARK RAIL,2527,NSW
31/12/2015,house,487653,20,ALBION PARK RAIL,2527,NSW
31/03/2016,house,504875,18,ALBION PARK RAIL,2527,NSW
30/06/2016,house,510821,18,ALBION PARK RAIL,2527,NSW
30/09/2016,house,529785,14,ALBION PARK RAIL,2527,NSW
31/12/2016,house,547266,20,ALBION PARK RAIL,2527,NSW
31/03/2017,house,559618,24,ALBION PARK RAIL,2527,NSW
30/06/2017,house,578252,17,ALBION PARK RAIL,2527,NSW
30/09/2017,house,581650,19,ALBION PARK RAIL,2527,NSW
31/12/2017,house,587831,20,ALBION PARK RAIL,2527,NSW
31/03/2018,house,595069,15,ALBION PARK RAIL,2527,NSW
30/06/2018,house,596112,23,ALBION PARK RAIL,2527,NSW
30/09/2018,house,595552,18,ALBION PARK RAIL,2527,NSW
31/12/2018,house,593712,11,ALBION PARK RAIL,2527,NSW
31/03/2019,house,583557,9,ALBION PARK RAIL,2527,NSW
30/06/2019,house,577688,7,ALBION PARK RAIL,2527,NSW
30/09/2019,house,575631,10,ALBION PARK RAIL,2527,NSW
31/12/2019,house,572950,12,ALBION PARK RAIL,2527,NSW
31/03/2020,house,575547,15,ALBION PARK RAIL,2527,NSW
31/03/2008,house,322673,9,ALBURY,2640,NSW
30/06/2008,house,322673,9,ALBURY,2640,NSW
30/09/2008,house,322673,10,ALBURY,2640,NSW
31/12/2008,house,322673,13,ALBURY,2640,NSW
31/03/2009,house,322673,13,ALBURY,2640,NSW
30/06/2009,house,329640,18,ALBURY,2640,NSW
30/09/2009,house,334131,11,ALBURY,2640,NSW
31/12/2009,house,335852,9,ALBURY,2640,NSW
31/03/2010,house,336349,14,ALBURY,2640,NSW
30/06/2010,house,341211,17,ALBURY,2640,NSW
30/09/2010,house,342314,24,ALBURY,2640,NSW
31/12/2010,house,346338,34,ALBURY,2640,NSW
31/03/2011,house,352013,18,ALBURY,2640,NSW
30/06/2011,house,352829,22,ALBURY,2640,NSW
30/09/2011,house,357384,24,ALBURY,2640,NSW
31/12/2011,house,362605,28,ALBURY,2640,NSW
31/03/2012,house,365270,21,ALBURY,2640,NSW
30/06/2012,house,369492,18,ALBURY,2640,NSW
30/09/2012,house,371912,19,ALBURY,2640,NSW
31/12/2012,house,378211,21,ALBURY,2640,NSW
31/03/2013,house,385101,19,ALBURY,2640,NSW
30/06/2013,house,389600,27,ALBURY,2640,NSW
30/09/2013,house,395444,22,ALBURY,2640,NSW
31/12/2013,house,397767,26,ALBURY,2640,NSW
31/03/2014,house,399857,23,ALBURY,2640,NSW
30/06/2014,house,403858,31,ALBURY,2640,NSW
30/09/2014,house,405979,18,ALBURY,2640,NSW
31/12/2014,house,410771,29,ALBURY,2640,NSW
31/03/2015,house,417129,23,ALBURY,2640,NSW
30/06/2015,house,423861,30,ALBURY,2640,NSW
30/09/2015,house,434586,34,ALBURY,2640,NSW
31/12/2015,house,439209,42,ALBURY,2640,NSW
31/03/2016,house,443669,26,ALBURY,2640,NSW
30/06/2016,house,451927,26,ALBURY,2640,NSW
30/09/2016,house,456448,19,ALBURY,2640,NSW
31/12/2016,house,464241,31,ALBURY,2640,NSW
31/03/2017,house,472055,32,ALBURY,2640,NSW
30/06/2017,house,477861,21,ALBURY,2640,NSW
30/09/2017,house,485873,18,ALBURY,2640,NSW
31/12/2017,house,491388,28,ALBURY,2640,NSW
31/03/2018,house,499760,22,ALBURY,2640,NSW
30/06/2018,house,508181,33,ALBURY,2640,NSW
30/09/2018,house,513581,15,ALBURY,2640,NSW
31/12/2018,house,523561,12,ALBURY,2640,NSW
31/03/2019,house,530770,6,ALBURY,2640,NSW
30/06/2019,house,533772,6,ALBURY,2640,NSW
30/09/2019,house,541248,5,ALBURY,2640,NSW
31/12/2019,house,548141,16,ALBURY,2640,NSW
31/03/2020,house,553757,6,ALBURY,2640,NSW
31/03/2008,house,868665,7,ALEXANDRIA,2015,NSW
30/06/2008,house,868665,18,ALEXANDRIA,2015,NSW
30/09/2008,house,872259,15,ALEXANDRIA,2015,NSW
31/12/2008,house,876514,8,ALEXANDRIA,2015,NSW
31/03/2009,house,869620,7,ALEXANDRIA,2015,NSW
30/06/2009,house,876539,17,ALEXANDRIA,2015,NSW
30/09/2009,house,883390,15,ALEXANDRIA,2015,NSW
31/12/2009,house,877907,19,ALEXANDRIA,2015,NSW
31/03/2010,house,891439,8,ALEXANDRIA,2015,NSW
30/06/2010,house,897343,17,ALEXANDRIA,2015,NSW
30/09/2010,house,905830,9,ALEXANDRIA,2015,NSW
31/12/2010,house,915149,22,ALEXANDRIA,2015,NSW
31/03/2011,house,934176,11,ALEXANDRIA,2015,NSW
30/06/2011,house,939894,11,ALEXANDRIA,2015,NSW
30/09/2011,house,947257,15,ALEXANDRIA,2015,NSW
31/12/2011,house,963156,17,ALEXANDRIA,2015,NSW
31/03/2012,house,971395,11,ALEXANDRIA,2015,NSW
30/06/2012,house,989976,19,ALEXANDRIA,2015,NSW
30/09/2012,house,1004477,14,ALEXANDRIA,2015,NSW
31/12/2012,house,1027724,17,ALEXANDRIA,2015,NSW
31/03/2013,house,1048101,7,ALEXANDRIA,2015,NSW
30/06/2013,house,1083579,10,ALEXANDRIA,2015,NSW
30/09/2013,house,1120789,11,ALEXANDRIA,2015,NSW
31/12/2013,house,1153710,18,ALEXANDRIA,2015,NSW
31/03/2014,house,1181100,14,ALEXANDRIA,2015,NSW
30/06/2014,house,1204856,19,ALEXANDRIA,2015,NSW
30/09/2014,house,1245095,13,ALEXANDRIA,2015,NSW
31/12/2014,house,1278001,23,ALEXANDRIA,2015,NSW
31/03/2015,house,1322671,9,ALEXANDRIA,2015,NSW
30/06/2015,house,1381575,13,ALEXANDRIA,2015,NSW
30/09/2015,house,1421384,10,ALEXANDRIA,2015,NSW
31/12/2015,house,1462571,13,ALEXANDRIA,2015,NSW
31/03/2016,house,1483157,9,ALEXANDRIA,2015,NSW
30/06/2016,house,1502526,12,ALEXANDRIA,2015,NSW
30/09/2016,house,1520522,14,ALEXANDRIA,2015,NSW
31/12/2016,house,1552172,12,ALEXANDRIA,2015,NSW
31/03/2017,house,1607092,13,ALEXANDRIA,2015,NSW
30/06/2017,house,1622662,19,ALEXANDRIA,2015,NSW
30/09/2017,house,1643347,18,ALEXANDRIA,2015,NSW
31/12/2017,house,1655329,11,ALEXANDRIA,2015,NSW
31/03/2018,house,1656638,10,ALEXANDRIA,2015,NSW
30/06/2018,house,1653483,18,ALEXANDRIA,2015,NSW
30/09/2018,house,1657180,16,ALEXANDRIA,2015,NSW
31/12/2018,house,1639968,7,ALEXANDRIA,2015,NSW
31/03/2019,house,1638036,5,ALEXANDRIA,2015,NSW
30/06/2019,house,1632543,10,ALEXANDRIA,2015,NSW
30/09/2019,house,1613711,15,ALEXANDRIA,2015,NSW
31/12/2019,house,1607106,10,ALEXANDRIA,2015,NSW
31/03/2020,house,1615577,9,ALEXANDRIA,2015,NSW
31/03/2008,house,683720,2,ALFORDS POINT,2234,NSW
30/06/2008,house,683720,1,ALFORDS POINT,2234,NSW
30/09/2008,house,683720,6,ALFORDS POINT,2234,NSW
31/12/2008,house,683720,7,ALFORDS POINT,2234,NSW
31/03/2009,house,693018,6,ALFORDS POINT,2234,NSW
30/06/2009,house,695022,6,ALFORDS POINT,2234,NSW
30/09/2009,house,697366,3,ALFORDS POINT,2234,NSW
31/12/2009,house,707748,9,ALFORDS POINT,2234,NSW
31/03/2010,house,731983,4,ALFORDS POINT,2234,NSW
30/06/2010,house,733662,5,ALFORDS POINT,2234,NSW
30/09/2010,house,748469,6,ALFORDS POINT,2234,NSW
31/12/2010,house,757173,9,ALFORDS POINT,2234,NSW
31/03/2011,house,767329,2,ALFORDS POINT,2234,NSW
30/06/2011,house,786245,11,ALFORDS POINT,2234,NSW
30/09/2011,house,785815,7,ALFORDS POINT,2234,NSW
31/12/2011,house,794839,9,ALFORDS POINT,2234,NSW
31/03/2012,house,796577,4,ALFORDS POINT,2234,NSW
30/06/2012,house,795259,5,ALFORDS POINT,2234,NSW
30/09/2012,house,815852,6,ALFORDS POINT,2234,NSW
31/12/2012,house,826107,7,ALFORDS POINT,2234,NSW
31/03/2013,house,850019,3,ALFORDS POINT,2234,NSW
30/06/2013,house,869523,6,ALFORDS POINT,2234,NSW
30/09/2013,house,885666,10,ALFORDS POINT,2234,NSW
31/12/2013,house,918116,6,ALFORDS POINT,2234,NSW
31/03/2014,house,922063,6,ALFORDS POINT,2234,NSW
30/06/2014,house,954790,8,ALFORDS POINT,2234,NSW
30/09/2014,house,991551,8,ALFORDS POINT,2234,NSW
31/12/2014,house,1019069,13,ALFORDS POINT,2234,NSW
31/03/2015,house,1079164,11,ALFORDS POINT,2234,NSW
30/06/2015,house,1116883,4,ALFORDS POINT,2234,NSW
30/09/2015,house,1154613,11,ALFORDS POINT,2234,NSW
31/12/2015,house,1193888,13,ALFORDS POINT,2234,NSW
31/03/2016,house,1208344,3,ALFORDS POINT,2234,NSW
30/06/2016,house,1223972,2,ALFORDS POINT,2234,NSW
30/09/2016,house,1250166,5,ALFORDS POINT,2234,NSW
31/12/2016,house,1267905,13,ALFORDS POINT,2234,NSW
31/03/2017,house,1288718,6,ALFORDS POINT,2234,NSW
30/06/2017,house,1313354,9,ALFORDS POINT,2234,NSW
30/09/2017,house,1304500,9,ALFORDS POINT,2234,NSW
31/12/2017,house,1316492,7,ALFORDS POINT,2234,NSW
31/03/2018,house,1326499,4,ALFORDS POINT,2234,NSW
30/06/2018,house,1324897,8,ALFORDS POINT,2234,NSW
30/09/2018,house,1337777,5,ALFORDS POINT,2234,NSW
31/12/2018,house,1327348,2,ALFORDS POINT,2234,NSW
31/03/2019,house,1328020,1,ALFORDS POINT,2234,NSW
30/06/2019,house,1328691,2,ALFORDS POINT,2234,NSW
30/09/2019,house,1329362,2,ALFORDS POINT,2234,NSW
31/12/2019,house,1330033,3,ALFORDS POINT,2234,NSW
31/03/2020,house,1330704,6,ALFORDS POINT,2234,NSW
31/03/2008,house,961092,3,ALLAMBIE HEIGHTS,2100,NSW
30/06/2008,house,961092,7,ALLAMBIE HEIGHTS,2100,NSW
30/09/2008,house,961092,10,ALLAMBIE HEIGHTS,2100,NSW
31/12/2008,house,961092,7,ALLAMBIE HEIGHTS,2100,NSW
31/03/2009,house,961092,9,ALLAMBIE HEIGHTS,2100,NSW
30/06/2009,house,957278,16,ALLAMBIE HEIGHTS,2100,NSW
30/09/2009,house,963989,16,ALLAMBIE HEIGHTS,2100,NSW
31/12/2009,house,964653,19,ALLAMBIE HEIGHTS,2100,NSW
31/03/2010,house,966493,14,ALLAMBIE HEIGHTS,2100,NSW
30/06/2010,house,985642,10,ALLAMBIE HEIGHTS,2100,NSW
30/09/2010,house,987470,15,ALLAMBIE HEIGHTS,2100,NSW
31/12/2010,house,995391,14,ALLAMBIE HEIGHTS,2100,NSW
31/03/2011,house,1006681,15,ALLAMBIE HEIGHTS,2100,NSW
30/06/2011,house,994741,23,ALLAMBIE HEIGHTS,2100,NSW
30/09/2011,house,1007324,17,ALLAMBIE HEIGHTS,2100,NSW
31/12/2011,house,1011048,13,ALLAMBIE HEIGHTS,2100,NSW
31/03/2012,house,1015720,13,ALLAMBIE HEIGHTS,2100,NSW
30/06/2012,house,1022639,8,ALLAMBIE HEIGHTS,2100,NSW
30/09/2012,house,1020937,13,ALLAMBIE HEIGHTS,2100,NSW
31/12/2012,house,1043083,17,ALLAMBIE HEIGHTS,2100,NSW
31/03/2013,house,1045362,14,ALLAMBIE HEIGHTS,2100,NSW
30/06/2013,house,1065636,22,ALLAMBIE HEIGHTS,2100,NSW
30/09/2013,house,1097242,10,ALLAMBIE HEIGHTS,2100,NSW
31/12/2013,house,1114895,14,ALLAMBIE HEIGHTS,2100,NSW
31/03/2014,house,1150557,15,ALLAMBIE HEIGHTS,2100,NSW
30/06/2014,house,1176952,20,ALLAMBIE HEIGHTS,2100,NSW
30/09/2014,house,1199161,16,ALLAMBIE HEIGHTS,2100,NSW
31/12/2014,house,1241923,20,ALLAMBIE HEIGHTS,2100,NSW
31/03/2015,house,1274762,8,ALLAMBIE HEIGHTS,2100,NSW
30/06/2015,house,1321995,14,ALLAMBIE HEIGHTS,2100,NSW
30/09/2015,house,1375550,16,ALLAMBIE HEIGHTS,2100,NSW
31/12/2015,house,1414371,22,ALLAMBIE HEIGHTS,2100,NSW
31/03/2016,house,1447269,12,ALLAMBIE HEIGHTS,2100,NSW
30/06/2016,house,1485666,16,ALLAMBIE HEIGHTS,2100,NSW
30/09/2016,house,1516434,16,ALLAMBIE HEIGHTS,2100,NSW
31/12/2016,house,1562617,16,ALLAMBIE HEIGHTS,2100,NSW
31/03/2017,house,1602801,15,ALLAMBIE HEIGHTS,2100,NSW
30/06/2017,house,1631783,15,ALLAMBIE HEIGHTS,2100,NSW
30/09/2017,house,1664592,12,ALLAMBIE HEIGHTS,2100,NSW
31/12/2017,house,1676063,18,ALLAMBIE HEIGHTS,2100,NSW
31/03/2018,house,1696893,10,ALLAMBIE HEIGHTS,2100,NSW
30/06/2018,house,1728394,10,ALLAMBIE HEIGHTS,2100,NSW
30/09/2018,house,1748635,10,ALLAMBIE HEIGHTS,2100,NSW
31/12/2018,house,1771614,10,ALLAMBIE HEIGHTS,2100,NSW
31/03/2019,house,1787404,5,ALLAMBIE HEIGHTS,2100,NSW
30/06/2019,house,1797262,9,ALLAMBIE HEIGHTS,2100,NSW
30/09/2019,house,1810155,6,ALLAMBIE HEIGHTS,2100,NSW
31/12/2019,house,1820864,9,ALLAMBIE HEIGHTS,2100,NSW
31/03/2020,house,1836652,9,ALLAMBIE HEIGHTS,2100,NSW
31/03/2008,house,440440,7,ALSTONVILLE,2477,NSW
30/06/2008,house,440440,10,ALSTONVILLE,2477,NSW
30/09/2008,house,440440,6,ALSTONVILLE,2477,NSW
31/12/2008,house,454407,8,ALSTONVILLE,2477,NSW
31/03/2009,house,455799,8,ALSTONVILLE,2477,NSW
30/06/2009,house,466366,6,ALSTONVILLE,2477,NSW
30/09/2009,house,455053,9,ALSTONVILLE,2477,NSW
31/12/2009,house,450863,12,ALSTONVILLE,2477,NSW
31/03/2010,house,452313,9,ALSTONVILLE,2477,NSW
30/06/2010,house,443063,8,ALSTONVILLE,2477,NSW
30/09/2010,house,440936,7,ALSTONVILLE,2477,NSW
31/12/2010,house,442089,5,ALSTONVILLE,2477,NSW
31/03/2011,house,443532,8,ALSTONVILLE,2477,NSW
30/06/2011,house,446157,9,ALSTONVILLE,2477,NSW
30/09/2011,house,452326,7,ALSTONVILLE,2477,NSW
31/12/2011,house,454366,16,ALSTONVILLE,2477,NSW
31/03/2012,house,455491,6,ALSTONVILLE,2477,NSW
30/06/2012,house,456459,12,ALSTONVILLE,2477,NSW
30/09/2012,house,445626,10,ALSTONVILLE,2477,NSW
31/12/2012,house,448091,12,ALSTONVILLE,2477,NSW
31/03/2013,house,451514,10,ALSTONVILLE,2477,NSW
30/06/2013,house,451996,12,ALSTONVILLE,2477,NSW
30/09/2013,house,455246,12,ALSTONVILLE,2477,NSW
31/12/2013,house,460710,22,ALSTONVILLE,2477,NSW
31/03/2014,house,461637,20,ALSTONVILLE,2477,NSW
30/06/2014,house,461754,22,ALSTONVILLE,2477,NSW
30/09/2014,house,470703,17,ALSTONVILLE,2477,NSW
31/12/2014,house,468752,10,ALSTONVILLE,2477,NSW
31/03/2015,house,469851,15,ALSTONVILLE,2477,NSW
30/06/2015,house,476566,21,ALSTONVILLE,2477,NSW
30/09/2015,house,481842,21,ALSTONVILLE,2477,NSW
31/12/2015,house,494872,10,ALSTONVILLE,2477,NSW
31/03/2016,house,501656,23,ALSTONVILLE,2477,NSW
30/06/2016,house,508024,17,ALSTONVILLE,2477,NSW
30/09/2016,house,516543,21,ALSTONVILLE,2477,NSW
31/12/2016,house,521986,21,ALSTONVILLE,2477,NSW
31/03/2017,house,533818,22,ALSTONVILLE,2477,NSW
30/06/2017,house,541891,15,ALSTONVILLE,2477,NSW
30/09/2017,house,551513,20,ALSTONVILLE,2477,NSW
31/12/2017,house,562552,28,ALSTONVILLE,2477,NSW
31/03/2018,house,572234,20,ALSTONVILLE,2477,NSW
30/06/2018,house,587410,19,ALSTONVILLE,2477,NSW
30/09/2018,house,595466,20,ALSTONVILLE,2477,NSW
31/12/2018,house,603558,18,ALSTONVILLE,2477,NSW
31/03/2019,house,609380,12,ALSTONVILLE,2477,NSW
30/06/2019,house,613625,11,ALSTONVILLE,2477,NSW
30/09/2019,house,614701,8,ALSTONVILLE,2477,NSW
31/12/2019,house,621611,17,ALSTONVILLE,2477,NSW
31/03/2020,house,628593,11,ALSTONVILLE,2477,NSW
31/03/2008,house,282599,2,AMBARVALE,2560,NSW
30/06/2008,house,283164,4,AMBARVALE,2560,NSW
30/09/2008,house,283875,4,AMBARVALE,2560,NSW
31/12/2008,house,286159,10,AMBARVALE,2560,NSW
31/03/2009,house,286940,18,AMBARVALE,2560,NSW
30/06/2009,house,288344,13,AMBARVALE,2560,NSW
30/09/2009,house,291108,11,AMBARVALE,2560,NSW
31/12/2009,house,294199,15,AMBARVALE,2560,NSW
31/03/2010,house,296534,5,AMBARVALE,2560,NSW
30/06/2010,house,299001,19,AMBARVALE,2560,NSW
30/09/2010,house,301956,14,AMBARVALE,2560,NSW
31/12/2010,house,304590,6,AMBARVALE,2560,NSW
31/03/2011,house,307372,7,AMBARVALE,2560,NSW
30/06/2011,house,310807,10,AMBARVALE,2560,NSW
30/09/2011,house,314238,13,AMBARVALE,2560,NSW
31/12/2011,house,318810,20,AMBARVALE,2560,NSW
31/03/2012,house,322524,11,AMBARVALE,2560,NSW
30/06/2012,house,328371,13,AMBARVALE,2560,NSW
30/09/2012,house,332677,11,AMBARVALE,2560,NSW
31/12/2012,house,336849,10,AMBARVALE,2560,NSW
31/03/2013,house,340067,10,AMBARVALE,2560,NSW
30/06/2013,house,346370,10,AMBARVALE,2560,NSW
30/09/2013,house,353975,21,AMBARVALE,2560,NSW
31/12/2013,house,362965,21,AMBARVALE,2560,NSW
31/03/2014,house,376370,14,AMBARVALE,2560,NSW
30/06/2014,house,388822,10,AMBARVALE,2560,NSW
30/09/2014,house,405836,13,AMBARVALE,2560,NSW
31/12/2014,house,423145,29,AMBARVALE,2560,NSW
31/03/2015,house,440839,27,AMBARVALE,2560,NSW
30/06/2015,house,460481,27,AMBARVALE,2560,NSW
30/09/2015,house,478901,25,AMBARVALE,2560,NSW
31/12/2015,house,497288,24,AMBARVALE,2560,NSW
31/03/2016,house,513239,17,AMBARVALE,2560,NSW
30/06/2016,house,526449,15,AMBARVALE,2560,NSW
30/09/2016,house,539361,12,AMBARVALE,2560,NSW
31/12/2016,house,550959,13,AMBARVALE,2560,NSW
31/03/2017,house,562307,10,AMBARVALE,2560,NSW
30/06/2017,house,574079,18,AMBARVALE,2560,NSW
30/09/2017,house,580396,15,AMBARVALE,2560,NSW
31/12/2017,house,584411,15,AMBARVALE,2560,NSW
31/03/2018,house,584735,18,AMBARVALE,2560,NSW
30/06/2018,house,582830,13,AMBARVALE,2560,NSW
30/09/2018,house,579165,12,AMBARVALE,2560,NSW
31/12/2018,house,575671,11,AMBARVALE,2560,NSW
31/03/2019,house,572631,10,AMBARVALE,2560,NSW
30/06/2019,house,566798,12,AMBARVALE,2560,NSW
30/09/2019,house,562871,10,AMBARVALE,2560,NSW
31/12/2019,house,560033,10,AMBARVALE,2560,NSW
31/03/2020,house,556927,12,AMBARVALE,2560,NSW
31/03/2008,house,387655,2,ANNA BAY,2316,NSW
30/06/2008,house,387655,2,ANNA BAY,2316,NSW
30/09/2008,house,387655,2,ANNA BAY,2316,NSW
31/12/2008,house,387655,2,ANNA BAY,2316,NSW
31/03/2009,house,387655,7,ANNA BAY,2316,NSW
30/06/2009,house,393881,4,ANNA BAY,2316,NSW
30/09/2009,house,389810,5,ANNA BAY,2316,NSW
31/12/2009,house,391949,7,ANNA BAY,2316,NSW
31/03/2010,house,398876,2,ANNA BAY,2316,NSW
30/06/2010,house,405220,7,ANNA BAY,2316,NSW
30/09/2010,house,407448,12,ANNA BAY,2316,NSW
