x,y,z,classification,return intensity,scan angle,return number,total returns
383492.8,5828912.1,3.5,5.0,22.0,-2.0,3.0,3.0
383491.7,5828913.2,11.8,5.0,99.0,-2.0,1.0,2.0
383492.2,5828912.8,7.6,5.0,32.0,-2.0,2.0,2.0
383491.7,5828913.5,11.9,5.0,144.0,-2.0,1.0,2.0
383492.3,5828913.2,7.8,5.0,12.0,-2.0,2.0,2.0
383491.7,5828913.9,12.2,5.0,94.0,-2.0,1.0,2.0
383492.3,5828913.5,7.9,5.0,22.0,-2.0,2.0,2.0
383491.3,5828914.5,15.9,5.0,78.0,-2.0,1.0,3.0
383491.8,5828914.2,12.5,5.0,35.0,-2.0,2.0,3.0
383492.4,5828913.8,7.9,5.0,11.0,-2.0,3.0,3.0
383491.2,5828914.9,16.9,5.0,90.0,-2.0,1.0,2.0
383491.8,5828914.6,12.7,5.0,33.0,-2.0,2.0,2.0
383485.5,5828918.9,59.5,5.0,20.0,-2.0,1.0,3.0
383491.2,5828915.2,16.9,5.0,136.0,-2.0,2.0,3.0
383491.6,5828915.0,14.0,5.0,24.0,-2.0,3.0,3.0
383491.3,5828915.6,16.8,5.0,155.0,-2.0,1.0,2.0
383491.7,5828915.3,14.0,5.0,21.0,-2.0,2.0,2.0
383491.4,5828915.9,16.7,5.0,104.0,-2.0,1.0,2.0
383491.8,5828915.6,13.9,5.0,35.0,-2.0,2.0,2.0
383485.0,5828920.1,64.2,5.0,11.0,-2.0,1.0,3.0
383491.4,5828916.2,16.5,5.0,32.0,-2.0,2.0,3.0
383491.5,5828916.1,15.8,5.0,60.0,-2.0,3.0,3.0
383485.0,5828920.4,64.5,5.0,35.0,-2.0,1.0,3.0
383491.5,5828916.5,16.2,5.0,23.0,-2.0,2.0,3.0
383491.8,5828916.3,14.4,5.0,12.0,-2.0,3.0,3.0
383484.5,5828921.0,68.6,5.0,32.0,-2.0,1.0,3.0
383491.6,5828916.8,16.4,5.0,40.0,-2.0,2.0,3.0
383491.8,5828916.6,14.3,5.0,13.0,-2.0,3.0,3.0
383484.6,5828921.3,68.4,5.0,53.0,-2.0,1.0,1.0
383484.7,5828921.5,68.1,5.0,105.0,-2.0,1.0,1.0
383484.8,5828921.7,67.4,5.0,52.0,-2.0,1.0,3.0
383485.2,5828921.5,64.2,5.0,13.0,-2.0,2.0,3.0
383485.4,5828921.4,63.2,5.0,61.0,-2.0,3.0,3.0
383484.8,5828922.0,67.6,5.0,21.0,-2.0,1.0,3.0
383485.3,5828921.7,64.1,5.0,41.0,-2.0,2.0,3.0
383492.2,5828917.8,14.0,5.0,13.0,-2.0,3.0,3.0
383485.4,5828922.0,63.9,5.0,43.0,-2.0,1.0,4.0
383486.3,5828921.4,56.9,5.0,33.0,-2.0,2.0,4.0
383492.2,5828918.2,14.1,5.0,19.0,-2.0,3.0,4.0
383492.5,5828918.0,11.5,5.0,15.0,-2.0,4.0,4.0
383484.9,5828922.6,68.1,5.0,88.0,-2.0,1.0,2.0
383486.4,5828921.7,56.7,5.0,19.0,-2.0,2.0,2.0
383484.9,5828922.8,68.0,5.0,55.0,-2.0,1.0,2.0
383486.4,5828922.0,57.1,5.0,19.0,-2.0,2.0,2.0
383492.3,5828919.1,14.4,5.0,64.0,-1.0,1.0,1.0
383485.1,5828923.3,67.5,5.0,16.0,-1.0,1.0,2.0
383485.2,5828923.2,66.3,5.0,21.0,-1.0,2.0,2.0
383485.2,5828923.5,67.2,5.0,69.0,-1.0,1.0,1.0
383485.2,5828923.8,67.2,5.0,53.0,-1.0,1.0,3.0
383485.4,5828923.7,65.6,5.0,34.0,-1.0,2.0,3.0
383485.6,5828923.6,64.1,5.0,15.0,-1.0,3.0,3.0
383485.3,5828924.0,66.9,5.0,34.0,-1.0,1.0,2.0
383486.6,5828923.4,57.8,5.0,13.0,-1.0,2.0,2.0
383486.4,5828923.8,58.8,5.0,26.0,-1.0,1.0,2.0
383486.7,5828923.7,57.4,5.0,50.0,-1.0,2.0,2.0
383485.6,5828924.5,65.0,5.0,12.0,-1.0,1.0,2.0
383486.6,5828924.0,58.1,5.0,41.0,-1.0,2.0,2.0
383485.8,5828924.7,64.6,5.0,29.0,-1.0,1.0,2.0
383493.3,5828921.0,10.7,5.0,18.0,-1.0,2.0,2.0
383485.6,5828925.0,66.3,5.0,14.0,-1.0,1.0,3.0
383485.8,5828925.0,64.8,5.0,109.0,-1.0,2.0,3.0
383494.6,5828920.7,1.2,4.0,16.0,-1.0,3.0,3.0
383485.8,5828925.2,65.2,5.0,25.0,-1.0,1.0,3.0
383485.9,5828925.2,64.5,5.0,52.0,-1.0,2.0,3.0
383494.7,5828921.0,1.2,4.0,27.0,-1.0,3.0,3.0
383485.9,5828925.5,65.2,5.0,20.0,-1.0,1.0,2.0
383494.7,5828921.4,1.3,4.0,42.0,-1.0,2.0,2.0
383485.8,5828925.8,66.2,5.0,38.0,-1.0,1.0,2.0
383486.8,5828925.4,58.7,5.0,10.0,-1.0,2.0,2.0
383485.8,5828926.1,66.7,5.0,26.0,-1.0,1.0,2.0
383486.0,5828926.3,65.5,5.0,27.0,-1.0,1.0,2.0
383485.6,5828926.8,68.7,5.0,12.0,-1.0,1.0,3.0
383485.8,5828926.7,67.2,5.0,13.0,-1.0,2.0,3.0
383486.0,5828926.6,65.8,5.0,17.0,-1.0,3.0,3.0
383485.6,5828927.0,69.2,5.0,15.0,-1.0,1.0,3.0
383485.9,5828926.9,67.0,5.0,20.0,-1.0,2.0,3.0
383486.0,5828926.9,66.1,5.0,64.0,-1.0,3.0,3.0
383485.6,5828927.3,69.5,5.0,81.0,-1.0,1.0,1.0
383482.6,5828908.1,63.5,5.0,20.0,-4.0,1.0,2.0
383482.7,5828908.3,62.8,5.0,36.0,-4.0,1.0,3.0
383482.9,5828908.1,61.2,5.0,39.0,-4.0,2.0,3.0
383482.8,5828908.6,63.0,5.0,45.0,-4.0,1.0,2.0
383482.6,5828909.0,64.5,5.0,39.0,-4.0,1.0,2.0
383482.8,5828908.8,62.8,5.0,14.0,-4.0,2.0,2.0
383482.7,5828909.3,64.1,5.0,41.0,-4.0,1.0,2.0
383482.8,5828909.1,62.9,5.0,42.0,-4.0,2.0,2.0
383482.0,5828910.5,70.3,5.0,18.0,-4.0,1.0,3.0
383482.4,5828910.1,66.8,5.0,15.0,-4.0,2.0,3.0
383482.0,5828910.8,70.6,5.0,46.0,-4.0,1.0,1.0
383482.1,5828911.1,70.5,5.0,63.0,-4.0,1.0,1.0
383482.1,5828911.4,70.6,5.0,64.0,-4.0,1.0,1.0
383482.1,5828911.7,71.0,5.0,57.0,-4.0,1.0,1.0
383482.2,5828911.9,70.8,5.0,63.0,-4.0,1.0,1.0
383482.2,5828912.2,71.0,5.0,50.0,-4.0,1.0,2.0
383482.3,5828912.1,70.0,5.0,37.0,-4.0,2.0,2.0
383482.3,5828912.4,70.7,5.0,21.0,-4.0,1.0,3.0
383482.3,5828912.7,70.7,5.0,52.0,-4.0,1.0,1.0
383482.4,5828913.0,70.6,5.0,13.0,-3.0,1.0,2.0
383482.5,5828913.2,70.0,5.0,45.0,-3.0,1.0,3.0
383482.5,5828913.5,70.4,5.0,92.0,-3.0,1.0,1.0
383482.6,5828913.7,70.2,5.0,95.0,-3.0,1.0,1.0
383482.9,5828914.1,68.7,5.0,27.0,-3.0,1.0,3.0
383483.9,5828913.2,60.9,5.0,24.0,-3.0,2.0,3.0
383484.1,5828913.5,60.3,5.0,84.0,-3.0,1.0,1.0
383483.3,5828914.3,66.2,5.0,56.0,-3.0,1.0,2.0
383484.0,5828913.8,61.1,5.0,26.0,-3.0,2.0,2.0
383483.0,5828914.9,68.7,5.0,19.0,-3.0,1.0,3.0
383483.4,5828914.6,66.2,5.0,69.0,-3.0,2.0,3.0
383484.7,5828913.6,56.1,5.0,15.0,-3.0,3.0,3.0
383483.3,5828915.0,67.0,5.0,39.0,-3.0,1.0,3.0
383484.7,5828913.9,56.7,5.0,14.0,-3.0,2.0,3.0
383483.4,5828915.2,66.9,5.0,14.0,-3.0,1.0,3.0
383483.5,5828915.1,65.8,5.0,32.0,-3.0,2.0,3.0
383483.8,5828914.9,63.8,5.0,24.0,-3.0,3.0,3.0
383483.1,5828915.7,68.8,5.0,32.0,-3.0,1.0,3.0
383483.5,5828915.5,66.4,5.0,11.0,-3.0,2.0,3.0
383483.9,5828915.1,63.4,5.0,29.0,-3.0,3.0,3.0
383483.1,5828916.0,69.2,5.0,19.0,-3.0,1.0,3.0
383484.0,5828915.4,63.1,5.0,14.0,-3.0,2.0,3.0
383484.8,5828914.7,56.8,5.0,28.0,-3.0,3.0,3.0
383483.2,5828916.3,69.2,5.0,12.0,-3.0,1.0,3.0
383484.9,5828915.0,56.5,5.0,27.0,-3.0,2.0,3.0
383484.9,5828915.3,57.0,5.0,14.0,-3.0,1.0,2.0
383484.1,5828916.2,63.3,5.0,14.0,-3.0,1.0,2.0
383492.2,5828910.3,2.0,4.0,44.0,-3.0,2.0,2.0
383484.1,5828916.5,63.4,5.0,23.0,-3.0,1.0,2.0
383491.6,5828911.1,6.8,5.0,100.0,-3.0,2.0,2.0
383484.1,5828916.8,64.3,5.0,14.0,-3.0,1.0,3.0
383484.2,5828916.8,63.4,5.0,25.0,-3.0,2.0,3.0
383491.7,5828911.4,6.6,5.0,32.0,-3.0,3.0,3.0
383484.1,5828917.1,64.3,5.0,22.0,-3.0,1.0,2.0
383491.8,5828911.7,6.6,5.0,32.0,-3.0,2.0,2.0
383484.1,5828917.4,64.4,5.0,20.0,-2.0,1.0,2.0
383491.9,5828912.0,6.3,5.0,51.0,-2.0,2.0,2.0
383484.2,5828917.6,64.0,5.0,29.0,-2.0,1.0,3.0
383491.4,5828912.7,10.2,5.0,39.0,-2.0,2.0,3.0
383491.8,5828912.4,7.0,5.0,35.0,-2.0,3.0,3.0
383490.9,5828913.4,14.0,5.0,46.0,-2.0,1.0,4.0
383491.3,5828913.1,11.1,5.0,21.0,-2.0,2.0,4.0
383491.4,5828913.0,10.2,5.0,34.0,-2.0,3.0,4.0
383491.9,5828912.8,7.1,5.0,62.0,-2.0,4.0,4.0
383491.4,5828913.4,11.2,5.0,40.0,-2.0,1.0,3.0
383491.9,5828913.1,7.0,5.0,82.0,-2.0,2.0,3.0
383492.5,5828912.7,3.1,5.0,12.0,-2.0,3.0,3.0
383491.4,5828913.8,11.2,5.0,109.0,-2.0,1.0,2.0
383492.0,5828913.4,7.1,5.0,56.0,-2.0,2.0,2.0
383483.4,5828919.4,71.9,5.0,62.0,-2.0,1.0,2.0
383491.4,5828914.2,12.0,5.0,14.0,-2.0,2.0,2.0
383483.4,5828919.7,72.1,5.0,75.0,-2.0,1.0,2.0
383491.4,5828914.5,12.4,5.0,33.0,-2.0,2.0,2.0
383483.4,5828919.9,72.1,5.0,48.0,-2.0,1.0,2.0
383491.2,5828915.0,14.1,5.0,38.0,-2.0,2.0,2.0
383485.2,5828919.1,59.4,5.0,202.0,-2.0,1.0,3.0
383491.2,5828915.3,14.1,5.0,22.0,-2.0,2.0,3.0
383491.5,5828915.1,12.2,5.0,22.0,-2.0,3.0,3.0
383490.9,5828915.8,16.7,5.0,19.0,-2.0,1.0,3.0
383491.3,5828915.6,13.8,5.0,106.0,-2.0,2.0,3.0
383491.5,5828915.5,12.6,5.0,30.0,-2.0,3.0,3.0
383491.1,5828916.1,16.1,5.0,82.0,-2.0,1.0,2.0
383491.4,5828915.9,13.8,5.0,76.0,-2.0,2.0,2.0
383491.4,5828916.3,14.3,5.0,161.0,-2.0,1.0,1.0
383484.7,5828920.6,64.1,5.0,15.0,-2.0,1.0,2.0
383491.4,5828916.6,14.4,5.0,99.0,-2.0,2.0,2.0
383484.8,5828920.9,64.0,5.0,59.0,-2.0,1.0,2.0
383491.5,5828916.9,14.5,5.0,24.0,-2.0,2.0,2.0
383484.3,5828921.5,67.8,5.0,22.0,-2.0,1.0,3.0
383484.8,5828921.2,64.0,5.0,34.0,-2.0,2.0,3.0
383491.6,5828917.2,14.1,5.0,28.0,-2.0,3.0,3.0
383484.4,5828921.7,67.1,5.0,113.0,-2.0,1.0,3.0
383484.9,5828921.4,63.9,5.0,31.0,-2.0,2.0,3.0
383491.8,5828917.4,13.2,5.0,58.0,-2.0,3.0,3.0
383484.5,5828921.9,66.8,5.0,72.0,-2.0,1.0,2.0
383484.9,5828921.7,63.6,5.0,41.0,-2.0,2.0,2.0
383485.1,5828921.9,63.1,5.0,148.0,-2.0,1.0,1.0
383485.0,5828922.2,63.7,5.0,28.0,-2.0,1.0,2.0
383492.2,5828918.2,11.4,5.0,47.0,-2.0,2.0,2.0
383484.6,5828922.7,67.0,5.0,111.0,-2.0,1.0,2.0
383486.1,5828921.9,56.2,5.0,28.0,-2.0,2.0,2.0
383484.8,5828922.9,65.9,5.0,24.0,-1.0,1.0,3.0
383485.2,5828922.7,63.5,5.0,12.0,-1.0,2.0,3.0
383492.3,5828918.9,11.6,5.0,11.0,-1.0,3.0,3.0
383484.9,5828923.2,66.1,5.0,88.0,-1.0,1.0,1.0
383485.0,5828923.4,65.6,5.0,57.0,-1.0,1.0,1.0
383485.0,5828923.7,65.8,5.0,95.0,-1.0,1.0,2.0
383485.3,5828923.5,63.6,5.0,32.0,-1.0,2.0,2.0
383485.0,5828923.9,65.7,5.0,66.0,-1.0,1.0,2.0
383492.7,5828920.0,10.5,5.0,15.0,-1.0,2.0,2.0
383485.1,5828924.2,65.5,5.0,142.0,-1.0,1.0,2.0
383492.7,5828920.4,10.6,5.0,25.0,-1.0,2.0,2.0
383485.6,5828924.2,62.4,5.0,25.0,-1.0,1.0,2.0
383486.4,5828923.8,56.3,5.0,48.0,-1.0,2.0,2.0
383485.3,5828924.7,64.9,5.0,29.0,-1.0,1.0,2.0
383485.6,5828924.5,62.8,5.0,13.0,-1.0,2.0,2.0
383486.5,5828924.4,56.5,5.0,13.0,-1.0,1.0,2.0
383492.9,5828921.3,10.5,5.0,12.0,-1.0,2.0,2.0
383485.5,5828925.1,64.1,5.0,21.0,-1.0,1.0,3.0
383485.7,5828925.0,62.6,5.0,20.0,-1.0,2.0,3.0
383494.2,5828921.0,1.2,4.0,40.0,-1.0,3.0,3.0
383485.4,5828925.5,65.1,5.0,18.0,-1.0,1.0,2.0
383494.3,5828921.3,1.4,4.0,32.0,-1.0,2.0,2.0
383485.4,5828925.8,65.7,5.0,42.0,-1.0,1.0,1.0
383485.5,5828926.0,65.9,5.0,32.0,-1.0,1.0,1.0
383485.2,5828926.5,68.6,5.0,59.0,-1.0,1.0,1.0
383485.2,5828926.7,68.7,5.0,44.0,-1.0,1.0,3.0
383485.5,5828926.6,66.8,5.0,13.0,-1.0,2.0,3.0
383485.6,5828926.5,65.5,5.0,25.0,-1.0,3.0,3.0
383485.5,5828926.9,66.6,5.0,39.0,-1.0,1.0,2.0
383485.3,5828927.2,68.4,5.0,36.0,-1.0,1.0,2.0
383491.6,5828925.5,23.9,5.0,33.0,-1.0,1.0,3.0
383491.8,5828925.5,22.8,5.0,35.0,-1.0,2.0,3.0
383482.2,5828908.4,63.5,5.0,16.0,-4.0,1.0,2.0
383482.3,5828908.6,63.0,5.0,17.0,-4.0,1.0,3.0
383481.7,5828909.6,68.5,5.0,29.0,-4.0,1.0,2.0
383482.4,5828908.8,62.4,5.0,42.0,-4.0,2.0,2.0
383481.7,5828909.8,68.5,5.0,10.0,-4.0,1.0,3.0
383481.9,5828909.9,66.9,5.0,23.0,-4.0,1.0,2.0
383482.0,5828910.1,66.6,5.0,23.0,-4.0,1.0,3.0
383481.6,5828910.8,70.2,5.0,26.0,-4.0,1.0,1.0
383481.7,5828911.1,70.4,5.0,46.0,-4.0,1.0,1.0
383481.7,5828911.4,70.5,5.0,60.0,-4.0,1.0,2.0
383482.0,5828911.1,68.2,5.0,16.0,-4.0,2.0,2.0
383481.8,5828911.6,69.7,5.0,64.0,-4.0,1.0,1.0
383481.8,5828911.9,70.1,5.0,26.0,-4.0,1.0,2.0
383482.0,5828911.7,68.7,5.0,37.0,-4.0,2.0,2.0
383481.8,5828912.2,70.8,5.0,50.0,-4.0,1.0,2.0
383482.1,5828912.0,68.5,5.0,25.0,-4.0,2.0,2.0
383481.9,5828912.5,70.7,5.0,53.0,-4.0,1.0,3.0
383482.1,5828912.3,68.8,5.0,15.0,-4.0,2.0,3.0
383482.8,5828911.7,63.9,5.0,11.0,-4.0,3.0,3.0
383482.0,5828912.7,70.2,5.0,32.0,-4.0,1.0,2.0
383482.2,5828912.5,68.7,5.0,45.0,-4.0,2.0,2.0
383482.0,5828913.0,70.6,5.0,51.0,-3.0,1.0,2.0
383482.0,5828913.2,70.5,5.0,81.0,-3.0,1.0,1.0
383482.1,5828913.5,70.4,5.0,57.0,-3.0,1.0,2.0
383482.5,5828913.1,67.1,5.0,23.0,-3.0,2.0,2.0
383482.2,5828913.8,70.3,5.0,78.0,-3.0,1.0,2.0
383482.2,5828914.0,70.0,5.0,28.0,-3.0,1.0,2.0
383482.5,5828914.1,68.7,5.0,28.0,-3.0,1.0,2.0
383482.9,5828914.1,66.1,5.0,45.0,-3.0,1.0,1.0
383482.9,5828914.4,66.1,5.0,53.0,-3.0,1.0,1.0
383482.9,5828914.7,66.3,5.0,53.0,-3.0,1.0,1.0
383482.9,5828915.0,67.0,5.0,21.0,-3.0,1.0,2.0
383483.0,5828914.9,66.1,5.0,55.0,-3.0,2.0,2.0
383482.6,5828915.5,69.7,5.0,42.0,-3.0,1.0,1.0
383482.6,5828915.8,69.9,5.0,59.0,-3.0,1.0,1.0
383483.1,5828915.8,66.6,5.0,66.0,-3.0,1.0,1.0
383482.8,5828916.3,69.4,5.0,68.0,-3.0,1.0,1.0
383482.8,5828916.6,69.5,5.0,46.0,-3.0,1.0,1.0
383483.5,5828916.4,64.3,5.0,64.0,-3.0,1.0,1.0
383483.6,5828916.6,64.0,5.0,25.0,-3.0,1.0,1.0
383483.6,5828916.9,64.5,5.0,11.0,-3.0,1.0,2.0
383491.8,5828911.1,3.1,5.0,68.0,-3.0,2.0,2.0
383483.7,5828917.2,64.4,5.0,31.0,-3.0,1.0,2.0
383491.4,5828911.8,6.4,5.0,14.0,-3.0,2.0,2.0
383482.8,5828918.0,71.0,5.0,68.0,-3.0,1.0,2.0
383483.8,5828917.4,64.0,5.0,14.0,-3.0,2.0,2.0
383482.8,5828918.3,71.1,5.0,66.0,-2.0,1.0,2.0
383490.4,5828913.1,14.3,5.0,10.0,-2.0,2.0,2.0
383482.9,5828918.6,71.0,5.0,24.0,-2.0,1.0,2.0
383490.5,5828913.4,14.2,5.0,70.0,-2.0,2.0,2.0
383482.9,5828918.9,71.7,5.0,69.0,-2.0,1.0,2.0
383490.7,5828913.7,13.2,5.0,25.0,-2.0,2.0,2.0
383482.9,5828919.2,72.2,5.0,82.0,-2.0,1.0,1.0
383482.9,5828919.4,72.1,5.0,67.0,-2.0,1.0,1.0
383482.9,5828919.7,72.3,5.0,66.0,-2.0,1.0,1.0
383483.0,5828920.0,72.2,5.0,34.0,-2.0,1.0,2.0
383491.1,5828914.8,11.8,5.0,13.0,-2.0,2.0,2.0
383483.1,5828920.2,72.0,5.0,63.0,-2.0,1.0,2.0
383491.1,5828915.1,12.1,5.0,14.0,-2.0,2.0,2.0
383483.1,5828920.5,71.9,5.0,85.0,-2.0,1.0,1.0
383483.2,5828920.7,71.6,5.0,38.0,-2.0,1.0,3.0
383491.0,5828915.9,13.5,5.0,44.0,-2.0,2.0,3.0
383491.5,5828915.6,9.7,5.0,11.0,-2.0,3.0,3.0
383483.2,5828921.0,71.4,5.0,55.0,-2.0,1.0,2.0
383491.2,5828916.1,12.2,5.0,42.0,-2.0,2.0,2.0
383483.3,5828921.2,71.2,5.0,62.0,-2.0,1.0,1.0
383483.4,5828921.5,71.1,5.0,25.0,-2.0,1.0,2.0
383491.2,5828916.8,12.8,5.0,22.0,-2.0,2.0,2.0
383491.2,5828917.2,13.2,5.0,135.0,-2.0,1.0,1.0
383491.5,5828917.4,12.2,5.0,81.0,-2.0,1.0,2.0
383491.7,5828917.3,10.7,5.0,37.0,-2.0,2.0,2.0
383491.6,5828917.7,11.7,5.0,70.0,-2.0,1.0,2.0
383491.8,5828917.6,10.6,5.0,55.0,-2.0,2.0,2.0
383484.2,5828922.2,66.0,5.0,161.0,-2.0,1.0,2.0
383491.6,5828918.0,11.8,5.0,13.0,-2.0,2.0,2.0
383484.3,5828922.4,65.8,5.0,30.0,-2.0,1.0,2.0
383484.7,5828922.2,63.1,5.0,121.0,-2.0,2.0,2.0
383483.6,5828923.0,71.1,5.0,75.0,-2.0,1.0,2.0
383484.3,5828922.7,66.2,5.0,34.0,-2.0,2.0,2.0
383483.7,5828923.3,71.0,5.0,43.0,-1.0,1.0,1.0
383483.8,5828923.5,70.8,5.0,62.0,-1.0,1.0,2.0
383484.6,5828923.1,64.9,5.0,14.0,-1.0,2.0,2.0
383483.8,5828923.8,70.6,5.0,15.0,-1.0,1.0,3.0
383484.6,5828923.4,65.3,5.0,15.0,-1.0,2.0,3.0
383484.9,5828923.2,62.8,5.0,18.0,-1.0,3.0,3.0
383483.9,5828924.0,70.5,5.0,37.0,-1.0,1.0,3.0
383484.6,5828923.7,65.6,5.0,15.0,-1.0,2.0,3.0
383492.1,5828919.8,10.8,5.0,15.0,-1.0,3.0,3.0
383484.6,5828924.0,65.7,5.0,56.0,-1.0,1.0,1.0
383484.7,5828924.2,65.3,5.0,20.0,-1.0,1.0,2.0
383485.9,5828923.6,56.5,5.0,30.0,-1.0,2.0,2.0
383484.9,5828924.4,63.9,5.0,41.0,-1.0,1.0,2.0
383492.4,5828920.7,10.3,5.0,14.0,-1.0,2.0,2.0
383484.4,5828924.9,68.2,5.0,21.0,-1.0,1.0,2.0
383485.1,5828924.6,63.6,5.0,20.0,-1.0,2.0,2.0
383485.0,5828924.9,64.7,5.0,51.0,-1.0,1.0,2.0
383485.2,5828924.9,63.2,5.0,22.0,-1.0,2.0,2.0
383485.2,5828925.1,63.6,5.0,35.0,-1.0,1.0,3.0
383492.6,5828921.6,9.8,5.0,28.0,-1.0,2.0,3.0
383493.9,5828921.0,0.6,4.0,22.0,-1.0,3.0,3.0
383484.9,5828925.5,65.9,5.0,14.0,-1.0,1.0,2.0
383485.2,5828925.4,63.7,5.0,101.0,-1.0,2.0,2.0
383485.0,5828925.8,66.0,5.0,31.0,-1.0,1.0,2.0
383485.2,5828925.7,64.4,5.0,22.0,-1.0,2.0,2.0
383485.2,5828926.0,64.9,5.0,56.0,-1.0,1.0,1.0
383485.1,5828926.3,66.0,5.0,34.0,-1.0,1.0,2.0
383494.1,5828922.3,0.6,4.0,15.0,-1.0,2.0,2.0
383485.1,5828926.6,66.3,5.0,31.0,-1.0,1.0,2.0
383494.2,5828922.6,0.1,3.0,35.0,-1.0,2.0,2.0
383485.1,5828926.9,66.3,5.0,40.0,-1.0,1.0,2.0
383491.3,5828924.9,22.5,5.0,14.0,-1.0,1.0,2.0
383491.4,5828925.8,22.6,5.0,48.0,0.0,1.0,2.0
383481.9,5828908.4,63.6,5.0,19.0,-4.0,1.0,2.0
383481.3,5828909.3,68.3,5.0,15.0,-4.0,1.0,3.0
383482.0,5828908.6,62.9,5.0,29.0,-4.0,2.0,3.0
383482.1,5828908.5,62.0,5.0,79.0,-4.0,3.0,3.0
383481.3,5828909.6,68.6,5.0,32.0,-4.0,1.0,2.0
383481.3,5828909.9,69.2,5.0,30.0,-4.0,1.0,3.0
383481.4,5828909.8,68.3,5.0,32.0,-4.0,2.0,3.0
383481.3,5828910.2,69.2,5.0,79.0,-4.0,1.0,1.0
383481.8,5828910.1,66.4,5.0,77.0,-4.0,1.0,2.0
383481.3,5828910.8,70.0,5.0,35.0,-4.0,1.0,1.0
383481.4,5828911.1,70.0,5.0,55.0,-4.0,1.0,1.0
383481.4,5828911.4,70.2,5.0,50.0,-4.0,1.0,1.0
383481.4,5828911.6,70.4,5.0,54.0,-4.0,1.0,2.0
383482.1,5828911.0,65.1,5.0,14.0,-4.0,2.0,2.0
383481.5,5828911.9,70.5,5.0,17.0,-4.0,1.0,2.0
383482.2,5828911.3,65.0,5.0,25.0,-4.0,2.0,2.0
383481.8,5828911.9,68.4,5.0,35.0,-4.0,1.0,2.0
383481.9,5828911.8,67.5,5.0,55.0,-4.0,2.0,2.0
383481.9,5828912.2,68.0,5.0,32.0,-4.0,1.0,2.0
383482.0,5828912.1,67.4,5.0,46.0,-4.0,2.0,2.0
383481.6,5828912.7,70.5,5.0,42.0,-4.0,1.0,3.0
383481.9,5828912.4,68.0,5.0,13.0,-4.0,2.0,3.0
383482.1,5828912.3,67.2,5.0,36.0,-4.0,3.0,3.0
383481.7,5828913.0,70.4,5.0,33.0,-3.0,1.0,2.0
383482.0,5828912.7,67.8,5.0,83.0,-3.0,2.0,2.0
383481.8,5828913.2,70.4,5.0,37.0,-3.0,1.0,2.0
383482.2,5828912.8,67.0,5.0,26.0,-3.0,2.0,2.0
383481.8,5828913.5,70.4,5.0,51.0,-3.0,1.0,1.0
383481.8,5828913.7,70.3,5.0,39.0,-3.0,1.0,1.0
383481.9,5828914.0,69.9,5.0,20.0,-3.0,1.0,3.0
383482.5,5828913.5,65.9,5.0,14.0,-3.0,2.0,3.0
383482.8,5828913.2,63.3,5.0,19.0,-3.0,3.0,3.0
383482.1,5828914.1,69.1,5.0,24.0,-3.0,1.0,2.0
383482.5,5828913.8,66.0,5.0,36.0,-3.0,2.0,2.0
383482.2,5828914.4,69.1,5.0,45.0,-3.0,1.0,2.0
383482.5,5828914.1,66.6,5.0,43.0,-3.0,2.0,2.0
383482.2,5828914.7,69.0,5.0,44.0,-3.0,1.0,3.0
383482.9,5828914.1,63.7,5.0,11.0,-3.0,2.0,3.0
383482.3,5828914.9,68.6,5.0,23.0,-3.0,1.0,2.0
383482.6,5828914.7,66.7,5.0,29.0,-3.0,2.0,2.0
383482.2,5828915.3,69.8,5.0,38.0,-3.0,1.0,2.0
383482.6,5828914.9,66.5,5.0,12.0,-3.0,2.0,2.0
383482.2,5828915.6,70.0,5.0,47.0,-3.0,1.0,1.0
383482.2,5828915.9,70.3,5.0,59.0,-3.0,1.0,1.0
383482.3,5828916.1,69.9,5.0,33.0,-3.0,1.0,1.0
383482.4,5828916.3,69.5,5.0,52.0,-3.0,1.0,2.0
383483.4,5828915.6,62.3,5.0,13.0,-3.0,2.0,2.0
383482.5,5828916.6,69.5,5.0,60.0,-3.0,1.0,1.0
383482.5,5828916.9,69.7,5.0,45.0,-3.0,1.0,2.0
383483.2,5828916.3,64.3,5.0,21.0,-3.0,2.0,2.0
383482.6,5828917.1,69.5,5.0,11.0,-3.0,1.0,4.0
383483.2,5828916.6,64.6,5.0,18.0,-3.0,2.0,4.0
383483.4,5828916.5,63.4,5.0,35.0,-3.0,3.0,4.0
383491.8,5828910.5,0.2,3.0,14.0,-3.0,4.0,4.0
383483.3,5828916.9,64.1,5.0,36.0,-3.0,1.0,2.0
383490.1,5828912.0,13.3,5.0,16.0,-3.0,2.0,2.0
383482.5,5828917.7,70.7,5.0,25.0,-3.0,1.0,4.0
383483.3,5828917.1,64.3,5.0,24.0,-3.0,2.0,4.0
383490.1,5828912.4,14.0,5.0,14.0,-3.0,3.0,4.0
383491.6,5828911.3,2.2,5.0,12.0,-3.0,4.0,4.0
383482.5,5828918.0,71.1,5.0,48.0,-3.0,1.0,3.0
383482.6,5828918.0,70.1,5.0,28.0,-3.0,2.0,3.0
383490.1,5828912.8,14.4,5.0,21.0,-3.0,3.0,3.0
383482.5,5828918.3,71.2,5.0,48.0,-2.0,1.0,1.0
383482.6,5828918.6,71.4,5.0,50.0,-2.0,1.0,2.0
383490.2,5828913.4,14.2,5.0,12.0,-2.0,2.0,2.0
